,BLOCKGROUP,pair,distance,class,start_lat,start_lon,end_lat,end_lon,rank
298421,530330093001,530330093001-ChIJjcWln3xqkFQRaY-tptqIa5w,3638,school,47.59066,-122.32143,47.5743598,-122.3026743,3.0
298991,530330093002,530330093002-ChIJfZ1vpMBqkFQR02JPmE721Nk,2817,school,47.589459999999995,-122.33533999999999,47.6011521,-122.3159595,2.0
298992,530330093002,530330093002-ChIJv49vpMBqkFQRHvaAiO_f6BE,2846,school,47.589459999999995,-122.33533999999999,47.6011701,-122.3155688,3.0
299693,530330093002,530330093002-ChIJSQoiaYVqkFQRHSr6tTN3HnU,2522,school,47.589459999999995,-122.33533999999999,47.5850774,-122.3153293,1.0
300404,530330093003,530330093003-ChIJs6UatNlBkFQRXUPuGgi6yis,2495,school,47.569559999999996,-122.32926,47.564096,-122.31206,1.0
300405,530330093003,530330093003-ChIJwaQatNlBkFQRSBOksYpO6Og,2495,school,47.569559999999996,-122.32926,47.5640958,-122.3120601,2.0
300407,530330093003,530330093003-ChIJjcWln3xqkFQRaY-tptqIa5w,2568,school,47.569559999999996,-122.32926,47.5743598,-122.3026743,3.0
300941,530330094001,530330094001-ChIJfZ1vpMBqkFQR02JPmE721Nk,1736,school,47.58798,-122.31546999999999,47.6011521,-122.3159595,2.0
300942,530330094001,530330094001-ChIJv49vpMBqkFQRHvaAiO_f6BE,1765,school,47.58798,-122.31546999999999,47.6011701,-122.3155688,3.0
301620,530330094001,530330094001-ChIJSQoiaYVqkFQRHSr6tTN3HnU,336,school,47.58798,-122.31546999999999,47.5850774,-122.3153293,1.0
301931,530330094002,530330094002-ChIJfZ1vpMBqkFQR02JPmE721Nk,1389,school,47.591409999999996,-122.30775,47.6011521,-122.3159595,3.0
301932,530330094002,530330094002-ChIJv49vpMBqkFQRHvaAiO_f6BE,1360,school,47.591409999999996,-122.30775,47.6011701,-122.3155688,2.0
302009,530330094002,530330094002-ChIJj0OYM-pqkFQRtWPBTpmjiDQ,1171,school,47.591409999999996,-122.30775,47.59797070000001,-122.3039394,1.0
303366,530330094003,530330094003-ChIJlzcBdGRqkFQRzFaR1RePZ0w,1680,school,47.58339,-122.3073,47.576414,-122.292936,3.0
303367,530330094003,530330094003-ChIJjcWln3xqkFQRaY-tptqIa5w,1350,school,47.58339,-122.3073,47.5743598,-122.3026743,2.0
303600,530330094003,530330094003-ChIJSQoiaYVqkFQRHSr6tTN3HnU,819,school,47.58339,-122.3073,47.5850774,-122.3153293,1.0
303907,530330094004,530330094004-ChIJfZ1vpMBqkFQR02JPmE721Nk,2098,school,47.58419,-122.31459,47.6011521,-122.3159595,3.0
304338,530330094004,530330094004-ChIJjcWln3xqkFQRaY-tptqIa5w,1975,school,47.58419,-122.31459,47.5743598,-122.3026743,2.0
304574,530330094004,530330094004-ChIJSQoiaYVqkFQRHSr6tTN3HnU,98,school,47.58419,-122.31459,47.5850774,-122.3153293,1.0
304887,530330094005,530330094005-ChIJfZ1vpMBqkFQR02JPmE721Nk,1746,school,47.59034000000001,-122.31326999999999,47.6011521,-122.3159595,3.0
305570,530330094005,530330094005-ChIJSQoiaYVqkFQRHSr6tTN3HnU,1535,school,47.59034000000001,-122.31326999999999,47.5850774,-122.3153293,1.0
305640,530330094005,530330094005-ChIJU9pHm_JqkFQR--eB9B8rKmA,1707,school,47.59034000000001,-122.31326999999999,47.590961,-122.299264,2.0
305966,530330095001,530330095001-ChIJqaP_AedqkFQRfXBEdfmA45M,2112,school,47.58592,-122.29026999999999,47.6021448,-122.2918926,3.0
306300,530330095001,530330095001-ChIJlzcBdGRqkFQRzFaR1RePZ0w,1891,school,47.58592,-122.29026999999999,47.576414,-122.292936,2.0
306596,530330095001,530330095001-ChIJU9pHm_JqkFQR--eB9B8rKmA,1632,school,47.58592,-122.29026999999999,47.590961,-122.299264,1.0
307262,530330095002,530330095002-ChIJlzcBdGRqkFQRzFaR1RePZ0w,1393,school,47.58679,-122.29805,47.576414,-122.292936,2.0
307263,530330095002,530330095002-ChIJjcWln3xqkFQRaY-tptqIa5w,1749,school,47.58679,-122.29805,47.5743598,-122.3026743,3.0
307567,530330095002,530330095002-ChIJU9pHm_JqkFQR--eB9B8rKmA,800,school,47.58679,-122.29805,47.590961,-122.299264,1.0
308209,530330095003,530330095003-ChIJJwfl5GxqkFQROb6mMJQz_Fg,1325,school,47.57654,-122.28606,47.5656102,-122.2835196,3.0
308212,530330095003,530330095003-ChIJg3Tq7mVqkFQRizwUX7D4fsM,800,school,47.57654,-122.28606,47.573151,-122.2907491,1.0
308216,530330095003,530330095003-ChIJlzcBdGRqkFQRzFaR1RePZ0w,819,school,47.57654,-122.28606,47.576414,-122.292936,2.0
309126,530330095004,530330095004-ChIJg3Tq7mVqkFQRizwUX7D4fsM,655,school,47.57734,-122.29451,47.573151,-122.2907491,2.0
309130,530330095004,530330095004-ChIJlzcBdGRqkFQRzFaR1RePZ0w,294,school,47.57734,-122.29451,47.576414,-122.292936,1.0
309131,530330095004,530330095004-ChIJjcWln3xqkFQRaY-tptqIa5w,1243,school,47.57734,-122.29451,47.5743598,-122.3026743,3.0
309791,530330096001,530330096001-ChIJW7bXeGZAkFQRkqPCGPiOXrg,1334,school,47.58497,-122.38091000000001,47.5800103,-122.3874364,3.0
309792,530330096001,530330096001-ChIJ63szCmdAkFQRsYqY-Rw_gKI,1102,school,47.58497,-122.38091000000001,47.5769174,-122.3845983,1.0
309793,530330096001,530330096001-ChIJ-WczCmdAkFQRo6wGdE4XrL8,1142,school,47.58497,-122.38091000000001,47.5765754,-122.3845971,2.0
310673,530330096002,530330096002-ChIJW7bXeGZAkFQRkqPCGPiOXrg,367,school,47.58329000000001,-122.38637,47.5800103,-122.3874364,1.0
310674,530330096002,530330096002-ChIJ63szCmdAkFQRsYqY-Rw_gKI,823,school,47.58329000000001,-122.38637,47.5769174,-122.3845983,2.0
310675,530330096002,530330096002-ChIJ-WczCmdAkFQRo6wGdE4XrL8,1040,school,47.58329000000001,-122.38637,47.5765754,-122.3845971,3.0
311530,530330096003,530330096003-ChIJW7bXeGZAkFQRkqPCGPiOXrg,1015,school,47.58374,-122.39385,47.5800103,-122.3874364,1.0
311531,530330096003,530330096003-ChIJ63szCmdAkFQRsYqY-Rw_gKI,1471,school,47.58374,-122.39385,47.5769174,-122.3845983,2.0
311533,530330096003,530330096003-ChIJpW4D0F9AkFQRkdouaLDUxQ4,1577,school,47.58374,-122.39385,47.5731537,-122.38985,3.0
312359,530330096004,530330096004-ChIJW7bXeGZAkFQRkqPCGPiOXrg,1076,school,47.58788,-122.38885,47.5800103,-122.3874364,1.0
312360,530330096004,530330096004-ChIJ63szCmdAkFQRsYqY-Rw_gKI,1532,school,47.58788,-122.38885,47.5769174,-122.3845983,2.0
312362,530330096004,530330096004-ChIJpW4D0F9AkFQRkdouaLDUxQ4,1638,school,47.58788,-122.38885,47.5731537,-122.38985,3.0
313217,530330096005,530330096005-ChIJW7bXeGZAkFQRkqPCGPiOXrg,1314,school,47.5906,-122.38803,47.5800103,-122.3874364,1.0
313218,530330096005,530330096005-ChIJ63szCmdAkFQRsYqY-Rw_gKI,1770,school,47.5906,-122.38803,47.5769174,-122.3845983,2.0
313219,530330096005,530330096005-ChIJ-WczCmdAkFQRo6wGdE4XrL8,1987,school,47.5906,-122.38803,47.5765754,-122.3845971,3.0
314048,530330097011,530330097011-ChIJW7bXeGZAkFQRkqPCGPiOXrg,1810,school,47.57663,-122.40586,47.5800103,-122.3874364,2.0
314053,530330097011,530330097011-ChIJEcWmwopAkFQRHrSLx5kD3AM,1982,school,47.57663,-122.40586,47.5726105,-122.3967054,3.0
314054,530330097011,530330097011-ChIJRwyKzIhAkFQRWXLjj-jsAJ4,377,school,47.57663,-122.40586,47.57733579999999,-122.4078267,1.0
314739,530330097012,530330097012-ChIJW7bXeGZAkFQRkqPCGPiOXrg,2245,school,47.57567,-122.41146,47.5800103,-122.3874364,2.0
314744,530330097012,530330097012-ChIJEcWmwopAkFQRHrSLx5kD3AM,2417,school,47.57567,-122.41146,47.5726105,-122.3967054,3.0
314745,530330097012,530330097012-ChIJRwyKzIhAkFQRWXLjj-jsAJ4,427,school,47.57567,-122.41146,47.57733579999999,-122.4078267,1.0
315369,530330097013,530330097013-ChIJW7bXeGZAkFQRkqPCGPiOXrg,2607,school,47.57465,-122.41426000000001,47.5800103,-122.3874364,2.0
315374,530330097013,530330097013-ChIJEcWmwopAkFQRHrSLx5kD3AM,2779,school,47.57465,-122.41426000000001,47.5726105,-122.3967054,3.0
315375,530330097013,530330097013-ChIJRwyKzIhAkFQRWXLjj-jsAJ4,789,school,47.57465,-122.41426000000001,47.57733579999999,-122.4078267,1.0
315986,530330097014,530330097014-ChIJEcWmwopAkFQRHrSLx5kD3AM,1405,school,47.56629,-122.4043,47.5726105,-122.3967054,2.0
315988,530330097014,530330097014-ChIJFz0zbvFAkFQRFUHWfpFNddc,911,school,47.56629,-122.4043,47.5666438,-122.3963257,1.0
315989,530330097014,530330097014-ChIJGcXe8PdAkFQRkzHodU0Rlno,1596,school,47.56629,-122.4043,47.56491370000001,-122.3844869,3.0
316690,530330097021,530330097021-ChIJpW4D0F9AkFQRkdouaLDUxQ4,578,school,47.57685,-122.39227,47.5731537,-122.38985,1.0
316691,530330097021,530330097021-ChIJMQmfxV9AkFQRokDRxEjIWnw,697,school,47.57685,-122.39227,47.5725308,-122.3907689,2.0
316692,530330097021,530330097021-ChIJEcWmwopAkFQRHrSLx5kD3AM,850,school,47.57685,-122.39227,47.5726105,-122.3967054,3.0
317502,530330097022,530330097022-ChIJMQmfxV9AkFQRokDRxEjIWnw,795,school,47.56811,-122.39258999999998,47.5725308,-122.3907689,3.0
317503,530330097022,530330097022-ChIJEcWmwopAkFQRHrSLx5kD3AM,738,school,47.56811,-122.39258999999998,47.5726105,-122.3967054,2.0
317505,530330097022,530330097022-ChIJFz0zbvFAkFQRFUHWfpFNddc,429,school,47.56811,-122.39258999999998,47.5666438,-122.3963257,1.0
318225,530330097023,530330097023-ChIJEcWmwopAkFQRHrSLx5kD3AM,1456,school,47.56211,-122.39511,47.5726105,-122.3967054,3.0
318227,530330097023,530330097023-ChIJFz0zbvFAkFQRFUHWfpFNddc,793,school,47.56211,-122.39511,47.5666438,-122.3963257,1.0
318228,530330097023,530330097023-ChIJGcXe8PdAkFQRkzHodU0Rlno,1079,school,47.56211,-122.39511,47.56491370000001,-122.3844869,2.0
318921,530330097024,530330097024-ChIJMQmfxV9AkFQRokDRxEjIWnw,1173,school,47.56881,-122.39877,47.5725308,-122.3907689,3.0
318922,530330097024,530330097024-ChIJEcWmwopAkFQRHrSLx5kD3AM,704,school,47.56881,-122.39877,47.5726105,-122.3967054,2.0
318924,530330097024,530330097024-ChIJFz0zbvFAkFQRFUHWfpFNddc,423,school,47.56881,-122.39877,47.5666438,-122.3963257,1.0
319673,530330097025,530330097025-ChIJ63szCmdAkFQRsYqY-Rw_gKI,1162,school,47.5771,-122.39901,47.5769174,-122.3845983,2.0
319675,530330097025,530330097025-ChIJpW4D0F9AkFQRkdouaLDUxQ4,1203,school,47.5771,-122.39901,47.5731537,-122.38985,3.0
319677,530330097025,530330097025-ChIJEcWmwopAkFQRHrSLx5kD3AM,1124,school,47.5771,-122.39901,47.5726105,-122.3967054,1.0
320473,530330098001,530330098001-ChIJW7bXeGZAkFQRkqPCGPiOXrg,393,school,47.57867,-122.38373999999999,47.5800103,-122.3874364,3.0
320474,530330098001,530330098001-ChIJ63szCmdAkFQRsYqY-Rw_gKI,240,school,47.57867,-122.38373999999999,47.5769174,-122.3845983,1.0
320475,530330098001,530330098001-ChIJ-WczCmdAkFQRo6wGdE4XrL8,279,school,47.57867,-122.38373999999999,47.5765754,-122.3845971,2.0
321335,530330098002,530330098002-ChIJ63szCmdAkFQRsYqY-Rw_gKI,682,school,47.57414,-122.38011999999999,47.5769174,-122.3845983,2.0
321336,530330098002,530330098002-ChIJ-WczCmdAkFQRo6wGdE4XrL8,529,school,47.57414,-122.38011999999999,47.5765754,-122.3845971,1.0
321337,530330098002,530330098002-ChIJpW4D0F9AkFQRkdouaLDUxQ4,1122,school,47.57414,-122.38011999999999,47.5731537,-122.38985,3.0
322206,530330098003,530330098003-ChIJpW4D0F9AkFQRkdouaLDUxQ4,1344,school,47.56776,-122.37966999999999,47.5731537,-122.38985,3.0
322207,530330098003,530330098003-ChIJMQmfxV9AkFQRokDRxEjIWnw,1325,school,47.56776,-122.37966999999999,47.5725308,-122.3907689,2.0
322211,530330098003,530330098003-ChIJGcXe8PdAkFQRkzHodU0Rlno,720,school,47.56776,-122.37966999999999,47.56491370000001,-122.3844869,1.0
323066,530330098004,530330098004-ChIJMQmfxV9AkFQRokDRxEjIWnw,1073,school,47.56596,-122.38536,47.5725308,-122.3907689,3.0
323069,530330098004,530330098004-ChIJFz0zbvFAkFQRFUHWfpFNddc,885,school,47.56596,-122.38536,47.5666438,-122.3963257,2.0
323070,530330098004,530330098004-ChIJGcXe8PdAkFQRkzHodU0Rlno,584,school,47.56596,-122.38536,47.56491370000001,-122.3844869,1.0
323881,530330098005,530330098005-ChIJ63szCmdAkFQRsYqY-Rw_gKI,697,school,47.57246,-122.38682,47.5769174,-122.3845983,3.0
323883,530330098005,530330098005-ChIJpW4D0F9AkFQRkdouaLDUxQ4,373,school,47.57246,-122.38682,47.5731537,-122.38985,2.0
323884,530330098005,530330098005-ChIJMQmfxV9AkFQRokDRxEjIWnw,353,school,47.57246,-122.38682,47.5725308,-122.3907689,1.0
324732,530330099001,530330099001-ChIJ-WczCmdAkFQRo6wGdE4XrL8,1592,school,47.571020000000004,-122.37443999999999,47.5765754,-122.3845971,2.0
324734,530330099001,530330099001-ChIJMQmfxV9AkFQRokDRxEjIWnw,1604,school,47.571020000000004,-122.37443999999999,47.5725308,-122.3907689,3.0
324738,530330099001,530330099001-ChIJGcXe8PdAkFQRkzHodU0Rlno,1526,school,47.571020000000004,-122.37443999999999,47.56491370000001,-122.3844869,1.0
325632,530330099002,530330099002-ChIJGcXe8PdAkFQRkzHodU0Rlno,2834,school,47.56444000000001,-122.35887,47.56491370000001,-122.3844869,2.0
325633,530330099002,530330099002-ChIJaz_Od1JAkFQRSrHJOcJX2bg,1318,school,47.56444000000001,-122.35887,47.5639873,-122.3629047,1.0
326150,530330099002,530330099002-ChIJl__krXRBkFQRhNhw9wXIt_4,2970,school,47.56444000000001,-122.35887,47.5397484,-122.3588132,3.0
326532,530330099003,530330099003-ChIJGcXe8PdAkFQRkzHodU0Rlno,1143,school,47.55972,-122.37106000000001,47.56491370000001,-122.3844869,1.0
326533,530330099003,530330099003-ChIJaz_Od1JAkFQRSrHJOcJX2bg,1551,school,47.55972,-122.37106000000001,47.5639873,-122.3629047,2.0
327011,530330099003,530330099003-ChIJt5NzqwNBkFQR2oEn7t2MiPU,1851,school,47.55972,-122.37106000000001,47.5525714,-122.38045320000002,3.0
327384,530330099004,530330099004-ChIJaz_Od1JAkFQRSrHJOcJX2bg,4315,school,47.57685,-122.35977,47.5639873,-122.3629047,1.0
327655,530330099004,530330099004-ChIJs6UatNlBkFQRXUPuGgi6yis,4828,school,47.57685,-122.35977,47.564096,-122.31206,2.0
327656,530330099004,530330099004-ChIJwaQatNlBkFQRSBOksYpO6Og,4828,school,47.57685,-122.35977,47.5640958,-122.3120601,3.0
328558,530330100011,530330100011-ChIJg3Tq7mVqkFQRizwUX7D4fsM,1394,school,47.5713,-122.30208,47.573151,-122.2907491,2.0
328562,530330100011,530330100011-ChIJlzcBdGRqkFQRzFaR1RePZ0w,1870,school,47.5713,-122.30208,47.576414,-122.292936,3.0
328563,530330100011,530330100011-ChIJjcWln3xqkFQRaY-tptqIa5w,465,school,47.5713,-122.30208,47.5743598,-122.3026743,1.0
329492,530330100012,530330100012-ChIJs6UatNlBkFQRXUPuGgi6yis,549,school,47.56594000000001,-122.3113,47.564096,-122.31206,1.0
329493,530330100012,530330100012-ChIJwaQatNlBkFQRSBOksYpO6Og,549,school,47.56594000000001,-122.3113,47.5640958,-122.3120601,2.0
329689,530330100012,530330100012-ChIJ1w13X8NBkFQRjsUJt40E9fc,1695,school,47.56594000000001,-122.3113,47.5580872,-122.3189683,3.0
330408,530330100013,530330100013-ChIJ9Y8SPwtqkFQR_6ArG9H3efo,886,school,47.56472,-122.29873,47.5590973,-122.2928125,1.0
330409,530330100013,530330100013-ChIJJwfl5GxqkFQROb6mMJQz_Fg,1637,school,47.56472,-122.29873,47.5656102,-122.2835196,3.0
330412,530330100013,530330100013-ChIJg3Tq7mVqkFQRizwUX7D4fsM,1470,school,47.56472,-122.29873,47.573151,-122.2907491,2.0
331345,530330100021,530330100021-ChIJs6UatNlBkFQRXUPuGgi6yis,1555,school,47.576029999999996,-122.3139,47.564096,-122.31206,3.0
331348,530330100021,530330100021-ChIJjcWln3xqkFQRaY-tptqIa5w,1552,school,47.576029999999996,-122.3139,47.5743598,-122.3026743,2.0
331558,530330100021,530330100021-ChIJSQoiaYVqkFQRHSr6tTN3HnU,1148,school,47.576029999999996,-122.3139,47.5850774,-122.3153293,1.0
332309,530330100022,530330100022-ChIJlzcBdGRqkFQRzFaR1RePZ0w,1588,school,47.57844,-122.3111,47.576414,-122.292936,3.0
332310,530330100022,530330100022-ChIJjcWln3xqkFQRaY-tptqIa5w,1069,school,47.57844,-122.3111,47.5743598,-122.3026743,2.0
332526,530330100022,530330100022-ChIJSQoiaYVqkFQRHSr6tTN3HnU,822,school,47.57844,-122.3111,47.5850774,-122.3153293,1.0
333270,530330100023,530330100023-ChIJlzcBdGRqkFQRzFaR1RePZ0w,1263,school,47.57823,-122.30581000000001,47.576414,-122.292936,2.0
333271,530330100023,530330100023-ChIJjcWln3xqkFQRaY-tptqIa5w,635,school,47.57823,-122.30581000000001,47.5743598,-122.3026743,1.0
333484,530330100023,530330100023-ChIJSQoiaYVqkFQRHSr6tTN3HnU,1406,school,47.57823,-122.30581000000001,47.5850774,-122.3153293,3.0
334216,530330100024,530330100024-ChIJs6UatNlBkFQRXUPuGgi6yis,1657,school,47.57349,-122.30795,47.564096,-122.31206,3.0
334219,530330100024,530330100024-ChIJjcWln3xqkFQRaY-tptqIa5w,759,school,47.57349,-122.30795,47.5743598,-122.3026743,1.0
334422,530330100024,530330100024-ChIJSQoiaYVqkFQRHSr6tTN3HnU,1458,school,47.57349,-122.30795,47.5850774,-122.3153293,2.0
335084,530330101001,530330101001-ChIJ9Y8SPwtqkFQR_6ArG9H3efo,2370,school,47.56609,-122.27451,47.5590973,-122.2928125,2.0
335085,530330101001,530330101001-ChIJJwfl5GxqkFQROb6mMJQz_Fg,1092,school,47.56609,-122.27451,47.5656102,-122.2835196,1.0
335088,530330101001,530330101001-ChIJg3Tq7mVqkFQRizwUX7D4fsM,2631,school,47.56609,-122.27451,47.573151,-122.2907491,3.0
335903,530330101002,530330101002-ChIJ9Y8SPwtqkFQR_6ArG9H3efo,1610,school,47.562259999999995,-122.27869,47.5590973,-122.2928125,2.0
335904,530330101002,530330101002-ChIJJwfl5GxqkFQROb6mMJQz_Fg,1044,school,47.562259999999995,-122.27869,47.5656102,-122.2835196,1.0
335908,530330101002,530330101002-ChIJoaNPogBqkFQRA6H8bnysHfc,1899,school,47.562259999999995,-122.27869,47.5463092,-122.28202240000002,3.0
336769,530330101003,530330101003-ChIJ9Y8SPwtqkFQR_6ArG9H3efo,959,school,47.5646,-122.29328000000001,47.5590973,-122.2928125,1.0
336770,530330101003,530330101003-ChIJJwfl5GxqkFQROb6mMJQz_Fg,1263,school,47.5646,-122.29328000000001,47.5656102,-122.2835196,2.0
336773,530330101003,530330101003-ChIJg3Tq7mVqkFQRizwUX7D4fsM,1562,school,47.5646,-122.29328000000001,47.573151,-122.2907491,3.0
337669,530330101004,530330101004-ChIJ9Y8SPwtqkFQR_6ArG9H3efo,1424,school,47.56815,-122.29198999999998,47.5590973,-122.2928125,2.0
337673,530330101004,530330101004-ChIJg3Tq7mVqkFQRizwUX7D4fsM,1176,school,47.56815,-122.29198999999998,47.573151,-122.2907491,1.0
337677,530330101004,530330101004-ChIJlzcBdGRqkFQRzFaR1RePZ0w,1444,school,47.56815,-122.29198999999998,47.576414,-122.292936,3.0
338567,530330101005,530330101005-ChIJJwfl5GxqkFQROb6mMJQz_Fg,434,school,47.56879,-122.28546999999999,47.5656102,-122.2835196,1.0
338570,530330101005,530330101005-ChIJg3Tq7mVqkFQRizwUX7D4fsM,1365,school,47.56879,-122.28546999999999,47.573151,-122.2907491,2.0
338574,530330101005,530330101005-ChIJlzcBdGRqkFQRzFaR1RePZ0w,1715,school,47.56879,-122.28546999999999,47.576414,-122.292936,3.0
339292,530330102001,530330102001-ChIJJwfl5GxqkFQROb6mMJQz_Fg,2611,school,47.55592,-122.26583000000001,47.5656102,-122.2835196,2.0
339296,530330102001,530330102001-ChIJoaNPogBqkFQRA6H8bnysHfc,2646,school,47.55592,-122.26583000000001,47.5463092,-122.28202240000002,3.0
339443,530330102001,530330102001-ChIJz3dffPhpkFQRGDjF3Tcl7ew,1908,school,47.55592,-122.26583000000001,47.5458404,-122.2683764,1.0
339819,530330102002,530330102002-ChIJoaNPogBqkFQRA6H8bnysHfc,2750,school,47.55225,-122.25685,47.5463092,-122.28202240000002,3.0
339904,530330102002,530330102002-ChIJz5lWHGtBkFQR6fdIceLKFjo,2302,school,47.55225,-122.25685,47.542024700000006,-122.276964,2.0
339908,530330102002,530330102002-ChIJz3dffPhpkFQRGDjF3Tcl7ew,1636,school,47.55225,-122.25685,47.5458404,-122.2683764,1.0
340346,530330102003,530330102003-ChIJoaNPogBqkFQRA6H8bnysHfc,1094,school,47.54938,-122.27253999999999,47.5463092,-122.28202240000002,2.0
340465,530330102003,530330102003-ChIJz5lWHGtBkFQR6fdIceLKFjo,1589,school,47.54938,-122.27253999999999,47.542024700000006,-122.276964,3.0
340469,530330102003,530330102003-ChIJz3dffPhpkFQRGDjF3Tcl7ew,689,school,47.54938,-122.27253999999999,47.5458404,-122.2683764,1.0
340964,530330102004,530330102004-ChIJJwfl5GxqkFQROb6mMJQz_Fg,2048,school,47.555659999999996,-122.27252,47.5656102,-122.2835196,3.0
340968,530330102004,530330102004-ChIJoaNPogBqkFQRA6H8bnysHfc,1725,school,47.555659999999996,-122.27252,47.5463092,-122.28202240000002,1.0
341140,530330102004,530330102004-ChIJz3dffPhpkFQRGDjF3Tcl7ew,1780,school,47.555659999999996,-122.27252,47.5458404,-122.2683764,2.0
341680,530330103001,530330103001-ChIJ9Y8SPwtqkFQR_6ArG9H3efo,1623,school,47.556909999999995,-122.27813,47.5590973,-122.2928125,3.0
341681,530330103001,530330103001-ChIJJwfl5GxqkFQROb6mMJQz_Fg,1378,school,47.556909999999995,-122.27813,47.5656102,-122.2835196,1.0
341685,530330103001,530330103001-ChIJoaNPogBqkFQRA6H8bnysHfc,1452,school,47.556909999999995,-122.27813,47.5463092,-122.28202240000002,2.0
342349,530330103002,530330103002-ChIJoaNPogBqkFQRA6H8bnysHfc,636,school,47.54991,-122.27831,47.5463092,-122.28202240000002,1.0
342501,530330103002,530330103002-ChIJz5lWHGtBkFQR6fdIceLKFjo,1001,school,47.54991,-122.27831,47.542024700000006,-122.276964,2.0
342505,530330103002,530330103002-ChIJz3dffPhpkFQRGDjF3Tcl7ew,1085,school,47.54991,-122.27831,47.5458404,-122.2683764,3.0
343006,530330103003,530330103003-ChIJfeNbTuJBkFQRVtw2EqNQRL8,1483,school,47.549479999999996,-122.28379,47.5518621,-122.29617179999998,3.0
343008,530330103003,530330103003-ChIJoaNPogBqkFQRA6H8bnysHfc,427,school,47.549479999999996,-122.28379,47.5463092,-122.28202240000002,1.0
343172,530330103003,530330103003-ChIJz5lWHGtBkFQR6fdIceLKFjo,1352,school,47.549479999999996,-122.28379,47.542024700000006,-122.276964,2.0
343803,530330103004,530330103004-ChIJ9Y8SPwtqkFQR_6ArG9H3efo,854,school,47.55695,-122.28861,47.5590973,-122.2928125,1.0
343804,530330103004,530330103004-ChIJJwfl5GxqkFQROb6mMJQz_Fg,1433,school,47.55695,-122.28861,47.5656102,-122.2835196,2.0
343808,530330103004,530330103004-ChIJoaNPogBqkFQRA6H8bnysHfc,1507,school,47.55695,-122.28861,47.5463092,-122.28202240000002,3.0
344607,530330103005,530330103005-ChIJ9Y8SPwtqkFQR_6ArG9H3efo,1250,school,47.55683,-122.28339,47.5590973,-122.2928125,1.0
344608,530330103005,530330103005-ChIJJwfl5GxqkFQROb6mMJQz_Fg,1421,school,47.55683,-122.28339,47.5656102,-122.2835196,3.0
344612,530330103005,530330103005-ChIJoaNPogBqkFQRA6H8bnysHfc,1413,school,47.55683,-122.28339,47.5463092,-122.28202240000002,2.0
345454,530330104011,530330104011-ChIJ9Y8SPwtqkFQR_6ArG9H3efo,1166,school,47.55725,-122.29481000000001,47.5590973,-122.2928125,1.0
345456,530330104011,530330104011-ChIJfeNbTuJBkFQR02EDqhUclxs,1623,school,47.55725,-122.29481000000001,47.552466,-122.295268,3.0
345457,530330104011,530330104011-ChIJfeNbTuJBkFQRVtw2EqNQRL8,1607,school,47.55725,-122.29481000000001,47.5518621,-122.29617179999998,2.0
346307,530330104012,530330104012-ChIJ9Y8SPwtqkFQR_6ArG9H3efo,1461,school,47.55427,-122.29751999999999,47.5590973,-122.2928125,3.0
346309,530330104012,530330104012-ChIJfeNbTuJBkFQR02EDqhUclxs,1440,school,47.55427,-122.29751999999999,47.552466,-122.295268,2.0
346310,530330104012,530330104012-ChIJfeNbTuJBkFQRVtw2EqNQRL8,1425,school,47.55427,-122.29751999999999,47.5518621,-122.29617179999998,1.0
347072,530330104013,530330104013-ChIJfeNbTuJBkFQR02EDqhUclxs,1227,school,47.5484,-122.29409,47.552466,-122.295268,2.0
347073,530330104013,530330104013-ChIJfeNbTuJBkFQRVtw2EqNQRL8,1211,school,47.5484,-122.29409,47.5518621,-122.29617179999998,1.0
347075,530330104013,530330104013-ChIJoaNPogBqkFQRA6H8bnysHfc,1313,school,47.5484,-122.29409,47.5463092,-122.28202240000002,3.0
347884,530330104021,530330104021-ChIJs6UatNlBkFQRXUPuGgi6yis,1690,school,47.55085,-122.31166,47.564096,-122.31206,2.0
347885,530330104021,530330104021-ChIJwaQatNlBkFQRSBOksYpO6Og,1690,school,47.55085,-122.31166,47.5640958,-122.3120601,3.0
348057,530330104021,530330104021-ChIJ1w13X8NBkFQRjsUJt40E9fc,1317,school,47.55085,-122.31166,47.5580872,-122.3189683,1.0
348739,530330104022,530330104022-ChIJs6UatNlBkFQRXUPuGgi6yis,1133,school,47.557829999999996,-122.3087,47.564096,-122.31206,2.0
348740,530330104022,530330104022-ChIJwaQatNlBkFQRSBOksYpO6Og,1133,school,47.557829999999996,-122.3087,47.5640958,-122.3120601,3.0
348927,530330104022,530330104022-ChIJ1w13X8NBkFQRjsUJt40E9fc,753,school,47.557829999999996,-122.3087,47.5580872,-122.3189683,1.0
349583,530330104023,530330104023-ChIJfeNbTuJBkFQR02EDqhUclxs,851,school,47.55048,-122.30376000000001,47.552466,-122.295268,2.0
349584,530330104023,530330104023-ChIJfeNbTuJBkFQRVtw2EqNQRL8,836,school,47.55048,-122.30376000000001,47.5518621,-122.29617179999998,1.0
349587,530330104023,530330104023-ChIJs6UatNlBkFQRXUPuGgi6yis,2121,school,47.55048,-122.30376000000001,47.564096,-122.31206,3.0
350440,530330104024,530330104024-ChIJs6UatNlBkFQRXUPuGgi6yis,970,school,47.55701,-122.31493,47.564096,-122.31206,2.0
350441,530330104024,530330104024-ChIJwaQatNlBkFQRSBOksYpO6Og,970,school,47.55701,-122.31493,47.5640958,-122.3120601,3.0
