,block_group,driving,bicycling,transit,walking,mode_index
164,530330111024,0.7314285714285714,0.88,0.42,0.36,0.5978571428571429
165,530330004021,0.7114285714285714,0.88,0.38857142857142857,0.28,0.565
166,530330013002,0.7542857142857143,0.92,0.5171428571428571,0.32,0.6278571428571428
167,530330114021,0.6685714285714286,0.88,0.32,0.4,0.5671428571428572
168,530330097021,0.7485714285714286,0.84,0.26285714285714284,0.4,0.5628571428571428
169,530330001001,0.6514285714285715,0.64,0.3628571428571429,0.28,0.4835714285714286
170,530330111011,0.7342857142857143,0.88,0.4057142857142857,0.32,0.585
171,530330007001,0.7342857142857143,0.68,0.4114285714285714,0.32,0.5364285714285715
172,530330100011,0.9257142857142857,0.92,0.3057142857142857,0.08,0.5578571428571428
173,530330119003,0.7628571428571429,0.8,0.42857142857142855,0.08,0.5178571428571429
174,530330081001,0.9771428571428571,0.92,0.5171428571428571,0.48,0.7235714285714286
175,530330107011,0.7542857142857143,0.84,0.5942857142857143,0.16,0.5871428571428572
176,530330084001,1.0,1.0,0.5228571428571429,0.64,0.7907142857142858
177,530330106004,0.7,0.84,0.3057142857142857,0.24,0.5214285714285714
178,530330018003,0.8057142857142857,0.92,0.32857142857142857,0.44,0.6235714285714286
179,530330029002,0.8142857142857143,0.92,0.35714285714285715,0.4,0.6228571428571429
180,530330094004,0.9142857142857143,0.88,0.6228571428571429,0.28,0.6742857142857144
181,530330097013,0.7057142857142857,0.84,0.36,0.12,0.5064285714285715
182,530330024003,0.7771428571428571,0.96,0.36857142857142855,0.16,0.5664285714285715
183,530330104013,0.86,0.92,0.15142857142857144,0.32,0.5628571428571428
184,530330059002,0.7971428571428572,0.96,0.46,0.08,0.5742857142857143
185,530330062003,0.9571428571428572,1.0,0.38285714285714284,0.2,0.6350000000000001
186,530330013003,0.7828571428571428,0.92,0.46285714285714286,0.36,0.6314285714285713
187,530330111023,0.7228571428571429,0.88,0.32285714285714284,0.36,0.5714285714285714
188,530330036003,0.8542857142857143,0.96,0.2857142857142857,0.4,0.625
189,530330061002,0.98,1.0,0.41714285714285715,0.24,0.6592857142857143
190,530330074014,0.9971428571428571,1.0,0.5314285714285715,0.48,0.7521428571428571
191,530330102002,0.66,0.92,0.3942857142857143,0.04,0.5035714285714286
192,530330036004,0.8514285714285714,0.96,0.26857142857142857,0.44,0.63
193,530330003001,0.76,0.8,0.21142857142857144,0.12,0.47285714285714286
194,530330014001,0.7085714285714285,0.92,0.43714285714285717,0.2,0.5664285714285715
195,530330089003,0.9342857142857143,1.0,0.6485714285714286,0.4,0.7457142857142857
196,530330002002,0.7228571428571429,0.76,0.26285714285714284,0.32,0.5164285714285715
197,530330070006,0.8857142857142857,0.96,0.4085714285714286,0.48,0.6835714285714286
198,530330021001,0.7828571428571428,0.88,0.4114285714285714,0.12,0.5485714285714286
199,530330059005,0.8657142857142858,0.96,0.44,0.32,0.6464285714285714
200,530330053013,0.9057142857142857,0.96,0.4942857142857143,0.4,0.69
201,530330002004,0.7228571428571429,0.76,0.39714285714285713,0.12,0.5
202,530330070002,0.8914285714285715,0.96,0.4685714285714286,0.4,0.6799999999999999
203,530330116002,0.72,0.84,0.3914285714285714,0.2,0.5378571428571429
204,530330112002,0.8085714285714286,0.88,0.48857142857142855,0.04,0.5542857142857143
205,530330104011,0.8571428571428571,0.92,0.39714285714285713,0.36,0.6335714285714286
206,530330004024,0.6971428571428572,0.92,0.4142857142857143,0.28,0.5778571428571428
207,530330080011,0.94,0.96,0.5514285714285714,0.4,0.7128571428571427
208,530330018001,0.8114285714285714,0.88,0.37142857142857144,0.32,0.5957142857142856
209,530330116004,0.5742857142857143,0.72,0.38857142857142857,0.16,0.4607142857142857
210,530330025001,0.8057142857142857,0.96,0.4714285714285714,0.12,0.5892857142857143
211,530330077003,0.9485714285714286,1.0,0.4828571428571429,0.44,0.7178571428571429
212,530330078002,0.9285714285714286,1.0,0.54,0.24,0.6771428571428573
213,530330045002,0.8914285714285715,0.96,0.49142857142857144,0.44,0.6957142857142857
214,530330047003,0.7657142857142857,0.92,0.2342857142857143,0.44,0.59
215,530330107021,0.8085714285714286,0.84,0.3314285714285714,0.24,0.5549999999999999
216,530330043012,0.8114285714285714,0.96,0.5285714285714286,0.28,0.645
217,530330104022,0.9142857142857143,0.92,0.4657142857142857,0.28,0.645
218,530330067001,0.9771428571428571,0.96,0.6514285714285715,0.32,0.7271428571428571
219,530330052004,0.9171428571428571,0.96,0.6085714285714285,0.36,0.7114285714285714
220,530330085001,1.0,0.96,0.5285714285714286,0.64,0.7821428571428571
221,530330103003,0.8057142857142857,0.92,0.34285714285714286,0.44,0.6271428571428571
222,530330113005,0.76,0.88,0.40285714285714286,0.16,0.5507142857142858
223,530330009001,0.6771428571428572,0.68,0.5314285714285715,0.12,0.5021428571428572
224,530330111012,0.78,0.92,0.5142857142857142,0.4,0.6535714285714286
225,530330048002,0.8771428571428571,0.92,0.3485714285714286,0.32,0.6164285714285714
226,530330112001,0.8057142857142857,0.88,0.3171428571428571,0.2,0.5507142857142857
227,530330054002,0.8942857142857142,0.96,0.5114285714285715,0.2,0.6414285714285715
228,530330107022,0.78,0.84,0.3171428571428571,0.32,0.5642857142857143
229,530330061004,0.9771428571428571,1.0,0.5342857142857143,0.2,0.6778571428571429
230,530330056004,0.7,0.92,0.2257142857142857,0.12,0.49142857142857144
231,530330116005,0.6114285714285714,0.76,0.47714285714285715,0.04,0.47214285714285714
232,530330116006,0.6657142857142857,0.84,0.4342857142857143,0.12,0.515
233,530330041006,0.7571428571428571,0.96,0.23714285714285716,0.04,0.49857142857142855
234,530330002001,0.7,0.68,0.37142857142857144,0.36,0.5278571428571428
235,530330030004,0.6485714285714286,0.92,0.29714285714285715,0.4,0.5664285714285714
236,530330019002,0.8028571428571428,0.96,0.4942857142857143,0.32,0.6442857142857142
237,530330038001,0.78,0.96,0.4228571428571429,0.2,0.5907142857142857
238,530330057002,0.68,0.92,0.22857142857142856,0.2,0.5071428571428572
239,530330033001,0.7571428571428571,0.92,0.19714285714285715,0.36,0.5585714285714285
240,530330032005,0.58,0.92,0.3314285714285714,0.28,0.5278571428571428
241,530330009002,0.7285714285714285,0.76,0.5428571428571428,0.0,0.5078571428571428
242,530330102004,0.7142857142857143,0.92,0.3342857142857143,0.32,0.5721428571428572
243,530330086003,0.9542857142857143,0.96,0.5028571428571429,0.52,0.7342857142857143
244,530330030001,0.7685714285714286,0.92,0.19142857142857142,0.44,0.5800000000000001
245,530330106002,0.7542857142857143,0.84,0.31142857142857144,0.32,0.5564285714285714
246,530330019001,0.76,0.88,0.5485714285714286,0.4,0.6471428571428571
247,530330095002,0.9171428571428571,0.92,0.5342857142857143,0.28,0.6628571428571428
248,530330057004,0.6485714285714286,0.92,0.28,0.24,0.5221428571428571
249,530330076001,0.96,1.0,0.6657142857142857,0.48,0.7764285714285714
250,530330048001,0.8828571428571429,0.92,0.39714285714285713,0.2,0.6000000000000001
251,530330076002,0.9657142857142857,1.0,0.5885714285714285,0.44,0.7485714285714286
252,530330107012,0.7314285714285714,0.84,0.2542857142857143,0.16,0.4964285714285714
253,530330035003,0.8685714285714285,0.92,0.0,0.12,0.4771428571428572
254,530330010001,0.7571428571428571,0.68,0.3742857142857143,0.28,0.5228571428571429
255,530330051003,0.9228571428571428,0.96,0.5171428571428571,0.28,0.6699999999999999
256,530330088001,0.9485714285714286,1.0,0.5542857142857143,0.36,0.7157142857142856
257,530330093001,0.9228571428571428,0.88,0.6942857142857143,0.04,0.6342857142857143
258,530330106003,0.7228571428571429,0.84,0.35428571428571426,0.32,0.5592857142857143
259,530330095004,0.8628571428571429,0.88,0.4857142857142857,0.32,0.6371428571428571
260,530330067002,0.9314285714285714,0.96,0.46,0.44,0.6978571428571428
261,530330013001,0.7828571428571428,0.88,0.2714285714285714,0.32,0.5635714285714285
262,530330260011,0.6314285714285715,0.64,0.38285714285714284,0.0,0.41357142857142853
263,530330082003,1.0,0.96,0.5514285714285714,0.56,0.7678571428571429
264,530330049002,0.9057142857142857,0.96,0.5371428571428571,0.28,0.6707142857142858
265,530330120003,0.5971428571428572,0.8,0.2542857142857143,0.16,0.45285714285714285
266,530330106006,0.7171428571428572,0.84,0.3028571428571429,0.32,0.545
267,530330058014,0.7714285714285715,0.96,0.4228571428571429,0.08,0.5585714285714286
268,530330054001,0.9142857142857143,0.96,0.4857142857142857,0.4,0.69
269,530330094001,0.9,0.88,0.6371428571428571,0.28,0.6742857142857144
270,530330044003,0.8285714285714286,0.96,0.46285714285714286,0.44,0.6728571428571429
271,530330099003,0.8371428571428572,0.84,0.5342857142857143,0.2,0.6028571428571429
272,530330052003,0.9257142857142857,0.96,0.68,0.4,0.7414285714285714
273,530330007003,0.7457142857142857,0.88,0.3314285714285714,0.36,0.5792857142857143
274,530330097012,0.7342857142857143,0.84,0.3657142857142857,0.12,0.515
275,530330042004,0.7857142857142857,0.96,0.37142857142857144,0.24,0.5892857142857142
276,530330061001,0.9828571428571429,0.96,0.5685714285714286,0.24,0.687857142857143
277,530330110023,0.8771428571428571,0.92,0.4685714285714286,0.2,0.6164285714285714
278,530330031003,0.6057142857142858,0.92,0.3514285714285714,0.28,0.5392857142857144
279,530330079001,0.9657142857142857,1.0,0.4685714285714286,0.44,0.7185714285714285
280,530330058012,0.6628571428571428,0.92,0.30857142857142855,0.08,0.4928571428571428
281,530330021002,0.8,0.92,0.44571428571428573,0.16,0.5814285714285715
282,530330065001,0.9514285714285714,1.0,0.6057142857142858,0.16,0.6792857142857144
283,530330002006,0.7114285714285714,0.72,0.28285714285714286,0.24,0.4885714285714286
284,530330100024,0.9314285714285714,0.92,0.62,0.32,0.6978571428571428
285,530330111022,0.7257142857142858,0.92,0.18857142857142858,0.36,0.5485714285714286
286,530330004013,0.6485714285714286,0.8,0.3942857142857143,0.28,0.5307142857142857
287,530330033004,0.6142857142857143,0.92,0.14857142857142858,0.4,0.5207142857142857
288,530330099004,0.9,0.88,0.04285714285714286,0.04,0.46571428571428575
289,530330110012,0.8342857142857143,0.92,0.44,0.36,0.6385714285714286
290,530330094005,0.9085714285714286,0.88,0.5714285714285714,0.24,0.6500000000000001
291,530330101003,0.86,0.88,0.4542857142857143,0.4,0.6485714285714286
292,530330032006,0.5714285714285714,0.92,0.2571428571428571,0.12,0.4671428571428572
293,530330067004,0.9342857142857143,0.96,0.5857142857142857,0.36,0.71
294,530330004023,0.7057142857142857,0.92,0.52,0.24,0.5964285714285715
295,530330016002,0.5771428571428572,0.92,0.29714285714285715,0.32,0.5285714285714286
296,530330086002,0.9742857142857143,1.0,0.31142857142857144,0.6,0.7214285714285714
297,530330053012,0.8914285714285715,0.96,0.5285714285714286,0.4,0.695
298,530330097023,0.7542857142857143,0.84,0.3142857142857143,0.36,0.5671428571428572
299,530330043013,0.8028571428571428,0.96,0.4142857142857143,0.32,0.6242857142857142
300,530330064002,0.9685714285714285,1.0,0.5885714285714285,0.44,0.7492857142857142
301,530330032004,0.5942857142857143,0.92,0.4085714285714286,0.2,0.5307142857142857
302,530330081002,1.0,0.96,0.5942857142857143,0.56,0.7785714285714286
303,530330114013,0.7342857142857143,0.88,0.41714285714285715,0.32,0.5878571428571429
304,530330118004,0.7228571428571429,0.88,0.19714285714285715,0.4,0.5499999999999999
305,530330014004,0.6171428571428571,0.92,0.2542857142857143,0.28,0.5178571428571428
306,530330079002,0.9628571428571429,1.0,0.4142857142857143,0.52,0.7242857142857143
307,530330093003,0.9342857142857143,0.92,0.6114285714285714,0.24,0.6764285714285714
308,530330066001,0.9914285714285714,1.0,0.6657142857142857,0.28,0.7342857142857144
309,530330018002,0.8028571428571428,0.88,0.5,0.4,0.6457142857142857
310,530330121001,0.5542857142857143,0.72,0.38285714285714284,0.0,0.41428571428571426
311,530330042001,0.7514285714285714,0.92,0.46285714285714286,0.08,0.5535714285714286
312,530330121002,0.6228571428571429,0.76,0.31142857142857144,0.04,0.4335714285714286
313,530330080014,0.9371428571428572,0.96,0.4685714285714286,0.4,0.6914285714285714
314,530330111013,0.7428571428571429,0.88,0.31142857142857144,0.36,0.5735714285714285
315,530330059003,0.8485714285714285,0.92,0.5314285714285715,0.08,0.5950000000000001
316,530330065002,0.9914285714285714,1.0,0.52,0.48,0.7478571428571429
317,530330064001,0.9542857142857143,1.0,0.5742857142857143,0.28,0.7021428571428572
318,530330003002,0.74,0.72,0.13428571428571429,0.36,0.48857142857142855
319,530330073002,1.0,0.96,0.6114285714285714,0.56,0.7828571428571428
320,530330109002,0.8942857142857142,0.88,0.5885714285714285,0.08,0.6107142857142858
321,530330096003,0.7657142857142857,0.84,0.20857142857142857,0.28,0.5235714285714286
322,530330120002,0.62,0.8,0.2742857142857143,0.12,0.4535714285714285
323,530330031001,0.6428571428571429,0.92,0.32571428571428573,0.36,0.5621428571428572
324,530330100022,0.9371428571428572,0.92,0.56,0.36,0.6942857142857143
325,530330031002,0.6028571428571429,0.92,0.31142857142857144,0.28,0.5285714285714286
326,530330027004,0.8514285714285714,0.92,0.5,0.36,0.6578571428571428
327,530330053022,0.9314285714285714,0.96,0.6828571428571428,0.36,0.7335714285714285
328,530330007002,0.6685714285714286,0.68,0.44857142857142857,0.36,0.5392857142857144
329,530330048004,0.8657142857142858,0.92,0.32,0.28,0.5964285714285715
330,530330057006,0.6028571428571429,0.92,0.20285714285714285,0.16,0.4714285714285714
331,530330001005,0.72,0.68,0.4142857142857143,0.4,0.5535714285714286
332,530330002005,0.7514285714285714,0.8,0.3942857142857143,0.16,0.5264285714285715
333,530330014003,0.6657142857142857,0.92,0.32857142857142857,0.24,0.5385714285714286
334,530330058021,0.6571428571428571,0.96,0.39714285714285713,0.08,0.5235714285714286
335,530330110022,0.8428571428571429,0.92,0.2542857142857143,0.32,0.5842857142857143
336,530330108001,0.7657142857142857,0.84,0.3657142857142857,0.08,0.5128571428571428
337,530330101005,0.7971428571428572,0.88,0.38857142857142857,0.36,0.6064285714285714
338,530330100023,0.9257142857142857,0.88,0.52,0.4,0.6814285714285714
339,530330080013,0.9228571428571428,0.92,0.5085714285714286,0.36,0.6778571428571428
340,530330006002,0.7485714285714286,0.88,0.38857142857142857,0.28,0.5742857142857143
341,530330118002,0.7285714285714285,0.84,0.3485714285714286,0.28,0.5492857142857143
342,530330082001,1.0,0.96,0.52,0.56,0.76
343,530330043011,0.8342857142857143,0.96,0.3942857142857143,0.28,0.6171428571428572
