class,departure_time,distance.value,duration.value,duration_in_traffic.value,end_lat,end_lon,fare.value,mode,origin,pair,place_id,rank,start_lat,start_lon,status
destination park,2018-06-06 12:42:07.092964,3.1578620261031696,29.816666666666666,,47.646570000000004,-122.33530800000001,2.5,transit,530330043021.0,530330043021-Gasworks-Park,Gasworks-Park,2.0,47.66493,-122.30515,OK
destination park,2018-06-06 12:42:07.092964,3.8502175264139216,31.15,,47.680326,-122.253198,2.5,transit,530330043021.0,530330043021-Magnusan-Park,Magnusan-Park,3.0,47.66493,-122.30515,OK
destination park,2018-06-06 12:42:07.092964,2.083903045369795,23.2,,47.68025,-122.328499,2.5,transit,530330043021.0,530330043021-Greenlake-Park,Greenlake-Park,1.0,47.66493,-122.30515,OK
citywide,2018-06-06 12:42:07.092964,4.1472964574269735,34.43333333333333,,47.616587,-122.321611,2.5,transit,530330043021.0,530330043021-Seattle-Central-College,Seattle-Central-College,5.0,47.66493,-122.30515,OK
citywide,2018-06-06 12:42:07.092964,5.623990055935364,46.56666666666667,,47.699252,-122.33352,2.5,transit,530330043021.0,530330043021-North-Seattle-College,North-Seattle-College,2.0,47.66493,-122.30515,OK
citywide,2018-06-06 12:42:07.092964,10.879428216283406,74.2,,47.54841,-122.352194,2.5,transit,530330043021.0,530330043021-South-Seattle-College,South-Seattle-College,13.0,47.66493,-122.30515,OK
citywide,2018-06-06 12:42:07.092964,5.73586078309509,49.833333333333336,,47.598939,-122.329158,2.5,transit,530330043021.0,530330043021-King-Street-Station,King-Street-Station,10.0,47.66493,-122.30515,OK
citywide,2018-06-06 12:42:07.092964,4.876320696084525,37.95,,47.611603,-122.33691,2.5,transit,530330043021.0,530330043021-Westlake-Center,Westlake-Center,6.0,47.66493,-122.30515,OK
citywide,2018-06-06 12:42:07.092964,4.6221255438160345,36.03333333333333,,47.702358000000004,-122.32721000000001,2.5,transit,530330043021.0,530330043021-Northgate-Transit-Center,Northgate-Transit-Center,4.0,47.66493,-122.30515,OK
citywide,2018-06-06 12:42:07.092964,7.331883157240522,62.416666666666664,,47.583574,-122.333555,2.5,transit,530330043021.0,530330043021-SODO,SODO,11.0,47.66493,-122.30515,OK
citywide,2018-06-06 12:42:07.092964,11.88377874456184,46.416666666666664,,47.641193,-122.12825900000001,2.5,transit,530330043021.0,530330043021-Overlake-Redmond,Overlake-Redmond,14.0,47.66493,-122.30515,OK
citywide,2018-06-06 12:42:07.092964,5.620261031696706,47.916666666666664,,47.601651000000004,-122.334226,2.5,transit,530330043021.0,530330043021-Downtown-Pioneer-Square,Downtown-Pioneer-Square,8.0,47.66493,-122.30515,OK
citywide,2018-06-06 12:42:07.092964,5.064636420136731,40.583333333333336,,47.608001,-122.334658,2.5,transit,530330043021.0,530330043021-Downtown-Commercial-Core,Downtown-Commercial-Core,7.0,47.66493,-122.30515,OK
citywide,2018-06-06 12:42:07.092964,0.7799875699192045,14.866666666666667,,47.655614,-122.30521100000001,,transit,530330043021.0,530330043021-University-of-Washington,University-of-Washington,1.0,47.66493,-122.30515,OK
citywide,2018-06-06 12:42:07.092964,8.331261653200746,42.13333333333333,,47.615523,-122.199049,2.5,transit,530330043021.0,530330043021-Downtown-Bellevue,Downtown-Bellevue,12.0,47.66493,-122.30515,OK
citywide,2018-06-06 12:42:07.092964,4.9683032939714105,48.46666666666667,,47.609422,-122.32512,2.5,transit,530330043021.0,530330043021-First-Hill-Citywide,First-Hill-Citywide,9.0,47.66493,-122.30515,OK
citywide,2018-06-06 12:42:07.092964,3.8707271597265382,30.55,,47.622933,-122.337105,2.5,transit,530330043021.0,530330043021-South-Lake-Union-Citywide,South-Lake-Union-Citywide,3.0,47.66493,-122.30515,OK
supermarket,2018-06-06 12:42:07.521964,1.110627719080174,24.833333333333332,,47.66818720000001,-122.28362209999999,,walking,530330043022.0,530330043022-ChIJ5W3fE34TkFQRNkqlEtO1Z48,ChIJ5W3fE34TkFQRNkqlEtO1Z48,1.0,47.664590000000004,-122.30233999999999,OK
hospital,2018-06-06 12:42:07.521964,0.003107520198881293,0.06666666666666667,,47.6646934,-122.3023209,,walking,530330043022.0,530330043022-ChIJRW4ofYgUkFQRxi35AvCwS4s,ChIJRW4ofYgUkFQRxi35AvCwS4s,1.0,47.664590000000004,-122.30233999999999,OK
pharmacy,2018-06-06 12:42:07.521964,0.8595400870105656,20.95,,47.6646422,-122.31493359999999,,walking,530330043022.0,530330043022-ChIJA3V7tWEUkFQRkIyotdkITxA,ChIJA3V7tWEUkFQRkIyotdkITxA,3.0,47.664590000000004,-122.30233999999999,OK
pharmacy,2018-06-06 12:42:07.521964,0.362958359229335,7.283333333333333,,47.6636549,-122.2973821,,walking,530330043022.0,530330043022-ChIJGz0NC4YUkFQRET4LctjaMm8,ChIJGz0NC4YUkFQRET4LctjaMm8,1.0,47.664590000000004,-122.30233999999999,OK
pharmacy,2018-06-06 12:42:07.521964,0.39465506525792415,8.0,,47.662271999999994,-122.296471,,walking,530330043022.0,530330043022-ChIJPWxY6YUUkFQRfc-1sF6YDdw,ChIJPWxY6YUUkFQRfc-1sF6YDdw,2.0,47.664590000000004,-122.30233999999999,OK
cafe,2018-06-06 12:42:07.521964,0.3064014916096955,6.133333333333334,,47.6644333,-122.29902820000001,,walking,530330043022.0,530330043022-ChIJiXgWPIYUkFQRtx9nmF1ErB0,ChIJiXgWPIYUkFQRtx9nmF1ErB0,3.0,47.664590000000004,-122.30233999999999,OK
cafe,2018-06-06 12:42:07.521964,0.2728402734617775,5.95,,47.6677401,-122.3004006,,walking,530330043022.0,530330043022-ChIJreTBgIcUkFQRKh_jcEGENNY,ChIJreTBgIcUkFQRKh_jcEGENNY,1.0,47.664590000000004,-122.30233999999999,OK
cafe,2018-06-06 12:42:07.521964,0.3213175885643257,6.766666666666667,,47.666069,-122.297606,,walking,530330043022.0,530330043022-ChIJXfLA8YYUkFQR6Zimch60wH0,ChIJXfLA8YYUkFQR6Zimch60wH0,2.0,47.664590000000004,-122.30233999999999,OK
destination park,2018-06-06 12:42:07.521964,2.4623990055935363,48.916666666666664,,47.646570000000004,-122.33530800000001,,walking,530330043022.0,530330043022-Gasworks-Park,Gasworks-Park,3.0,47.664590000000004,-122.30233999999999,OK
destination park,2018-06-06 12:42:07.521964,3.146053449347421,62.96666666666667,,47.680326,-122.253198,,walking,530330043022.0,530330043022-Magnusan-Park,Magnusan-Park,2.0,47.664590000000004,-122.30233999999999,OK
destination park,2018-06-06 12:42:07.521964,1.9440646364201368,41.86666666666667,,47.68025,-122.328499,,walking,530330043022.0,530330043022-Greenlake-Park,Greenlake-Park,1.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.521964,4.085767557489124,89.75,,47.616587,-122.321611,,walking,530330043022.0,530330043022-Seattle-Central-College,Seattle-Central-College,5.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.521964,3.5929148539465507,76.36666666666666,,47.699252,-122.33352,,walking,530330043022.0,530330043022-North-Seattle-College,North-Seattle-College,3.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.521964,10.403977625854568,219.46666666666667,,47.54841,-122.352194,,walking,530330043022.0,530330043022-South-Seattle-College,South-Seattle-College,13.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.521964,5.3996270975761345,115.9,,47.598939,-122.329158,,walking,530330043022.0,530330043022-King-Street-Station,King-Street-Station,10.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.521964,4.692977004350528,97.63333333333334,,47.611603,-122.33691,,walking,530330043022.0,530330043022-Westlake-Center,Westlake-Center,6.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.521964,3.4835301429459293,75.21666666666667,,47.702358000000004,-122.32721000000001,,walking,530330043022.0,530330043022-Northgate-Transit-Center,Northgate-Transit-Center,2.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.521964,6.658172778123058,141.46666666666667,,47.583574,-122.333555,,walking,530330043022.0,530330043022-SODO,SODO,11.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.521964,10.879428216283406,227.58333333333334,,47.641193,-122.12825900000001,,walking,530330043022.0,530330043022-Overlake-Redmond,Overlake-Redmond,14.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.521964,5.30080795525171,114.06666666666666,,47.601651000000004,-122.334226,,walking,530330043022.0,530330043022-Downtown-Pioneer-Square,Downtown-Pioneer-Square,8.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.521964,4.978868862647607,104.38333333333334,,47.608001,-122.334658,,walking,530330043022.0,530330043022-Downtown-Commercial-Core,Downtown-Commercial-Core,7.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.521964,0.6935985083903046,15.066666666666666,,47.655614,-122.30521100000001,,walking,530330043022.0,530330043022-University-of-Washington,University-of-Washington,1.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.521964,7.717837165941579,160.65,,47.615523,-122.199049,,walking,530330043022.0,530330043022-Downtown-Bellevue,Downtown-Bellevue,12.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.521964,4.524549409571162,97.28333333333333,,47.609422,-122.32512,,walking,530330043022.0,530330043022-First-Hill-Citywide,First-Hill-Citywide,9.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.521964,3.946550652579242,80.75,,47.622933,-122.337105,,walking,530330043022.0,530330043022-South-Lake-Union-Citywide,South-Lake-Union-Citywide,4.0,47.664590000000004,-122.30233999999999,OK
supermarket,2018-06-06 12:42:07.854964,1.3940335612181478,8.383333333333333,,47.66818720000001,-122.28362209999999,,bicycling,530330043022.0,530330043022-ChIJ5W3fE34TkFQRNkqlEtO1Z48,ChIJ5W3fE34TkFQRNkqlEtO1Z48,1.0,47.664590000000004,-122.30233999999999,OK
hospital,2018-06-06 12:42:07.854964,0.006215040397762586,0.03333333333333333,,47.6646934,-122.3023209,,bicycling,530330043022.0,530330043022-ChIJRW4ofYgUkFQRxi35AvCwS4s,ChIJRW4ofYgUkFQRxi35AvCwS4s,1.0,47.664590000000004,-122.30233999999999,OK
pharmacy,2018-06-06 12:42:07.854964,1.473586078309509,11.3,,47.6646422,-122.31493359999999,,bicycling,530330043022.0,530330043022-ChIJA3V7tWEUkFQRkIyotdkITxA,ChIJA3V7tWEUkFQRkIyotdkITxA,3.0,47.664590000000004,-122.30233999999999,OK
pharmacy,2018-06-06 12:42:07.854964,0.5761342448725917,3.1333333333333333,,47.6636549,-122.2973821,,bicycling,530330043022.0,530330043022-ChIJGz0NC4YUkFQRET4LctjaMm8,ChIJGz0NC4YUkFQRET4LctjaMm8,1.0,47.664590000000004,-122.30233999999999,OK
pharmacy,2018-06-06 12:42:07.854964,0.6631448104412678,3.5166666666666666,,47.662271999999994,-122.296471,,bicycling,530330043022.0,530330043022-ChIJPWxY6YUUkFQRfc-1sF6YDdw,ChIJPWxY6YUUkFQRfc-1sF6YDdw,2.0,47.664590000000004,-122.30233999999999,OK
cafe,2018-06-06 12:42:07.854964,0.3896830329397141,2.3666666666666667,,47.6644333,-122.29902820000001,,bicycling,530330043022.0,530330043022-ChIJiXgWPIYUkFQRtx9nmF1ErB0,ChIJiXgWPIYUkFQRtx9nmF1ErB0,3.0,47.664590000000004,-122.30233999999999,OK
cafe,2018-06-06 12:42:07.854964,0.2728402734617775,2.4166666666666665,,47.6677401,-122.3004006,,bicycling,530330043022.0,530330043022-ChIJreTBgIcUkFQRKh_jcEGENNY,ChIJreTBgIcUkFQRKh_jcEGENNY,1.0,47.664590000000004,-122.30233999999999,OK
cafe,2018-06-06 12:42:07.854964,0.30205096333126163,1.95,,47.666069,-122.297606,,bicycling,530330043022.0,530330043022-ChIJXfLA8YYUkFQR6Zimch60wH0,ChIJXfLA8YYUkFQR6Zimch60wH0,2.0,47.664590000000004,-122.30233999999999,OK
destination park,2018-06-06 12:42:07.854964,2.834058421379739,14.2,,47.646570000000004,-122.33530800000001,,bicycling,530330043022.0,530330043022-Gasworks-Park,Gasworks-Park,3.0,47.664590000000004,-122.30233999999999,OK
destination park,2018-06-06 12:42:07.854964,3.408328154133002,18.333333333333332,,47.680326,-122.253198,,bicycling,530330043022.0,530330043022-Magnusan-Park,Magnusan-Park,2.0,47.664590000000004,-122.30233999999999,OK
destination park,2018-06-06 12:42:07.854964,2.3399627097576134,17.9,,47.68025,-122.328499,,bicycling,530330043022.0,530330043022-Greenlake-Park,Greenlake-Park,1.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.854964,4.581727781230578,32.56666666666667,,47.616587,-122.321611,,bicycling,530330043022.0,530330043022-Seattle-Central-College,Seattle-Central-College,5.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.854964,4.102548166563083,30.983333333333334,,47.699252,-122.33352,,bicycling,530330043022.0,530330043022-North-Seattle-College,North-Seattle-College,3.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.854964,11.421379738968303,79.41666666666667,,47.54841,-122.352194,,bicycling,530330043022.0,530330043022-South-Seattle-College,South-Seattle-College,13.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.854964,6.663144810441268,43.583333333333336,,47.598939,-122.329158,,bicycling,530330043022.0,530330043022-King-Street-Station,King-Street-Station,10.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.854964,5.987569919204475,38.11666666666667,,47.611603,-122.33691,,bicycling,530330043022.0,530330043022-Westlake-Center,Westlake-Center,6.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.854964,4.013051584835301,30.7,,47.702358000000004,-122.32721000000001,,bicycling,530330043022.0,530330043022-Northgate-Transit-Center,Northgate-Transit-Center,2.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.854964,8.23741454319453,52.333333333333336,,47.583574,-122.333555,,bicycling,530330043022.0,530330043022-SODO,SODO,11.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.854964,10.939092604101926,70.65,,47.641193,-122.12825900000001,,bicycling,530330043022.0,530330043022-Overlake-Redmond,Overlake-Redmond,14.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.854964,6.229956494717215,43.93333333333333,,47.601651000000004,-122.334226,,bicycling,530330043022.0,530330043022-Downtown-Pioneer-Square,Downtown-Pioneer-Square,8.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.854964,5.599129894344313,39.38333333333333,,47.608001,-122.334658,,bicycling,530330043022.0,530330043022-Downtown-Commercial-Core,Downtown-Commercial-Core,7.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.854964,1.5052827843380983,8.716666666666667,,47.655614,-122.30521100000001,,bicycling,530330043022.0,530330043022-University-of-Washington,University-of-Washington,1.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.854964,8.098197638284649,48.1,,47.615523,-122.199049,,bicycling,530330043022.0,530330043022-Downtown-Bellevue,Downtown-Bellevue,12.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.854964,5.276569297700435,38.03333333333333,,47.609422,-122.32512,,bicycling,530330043022.0,530330043022-First-Hill-Citywide,First-Hill-Citywide,9.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:07.854964,4.832815413300186,28.366666666666667,,47.622933,-122.337105,,bicycling,530330043022.0,530330043022-South-Lake-Union-Citywide,South-Lake-Union-Citywide,4.0,47.664590000000004,-122.30233999999999,OK
supermarket,2018-06-06 12:42:08.182964,1.1211932877563704,5.983333333333333,,47.66818720000001,-122.28362209999999,,driving,530330043022.0,530330043022-ChIJ5W3fE34TkFQRNkqlEtO1Z48,ChIJ5W3fE34TkFQRNkqlEtO1Z48,1.0,47.664590000000004,-122.30233999999999,OK
hospital,2018-06-06 12:42:08.182964,0.002486016159105034,0.016666666666666666,,47.6646934,-122.3023209,,driving,530330043022.0,530330043022-ChIJRW4ofYgUkFQRxi35AvCwS4s,ChIJRW4ofYgUkFQRxi35AvCwS4s,1.0,47.664590000000004,-122.30233999999999,OK
pharmacy,2018-06-06 12:42:08.182964,1.0546923555003107,6.333333333333333,,47.6646422,-122.31493359999999,,driving,530330043022.0,530330043022-ChIJA3V7tWEUkFQRkIyotdkITxA,ChIJA3V7tWEUkFQRkIyotdkITxA,3.0,47.664590000000004,-122.30233999999999,OK
pharmacy,2018-06-06 12:42:08.182964,0.6096954630205096,3.8833333333333333,,47.6636549,-122.2973821,,driving,530330043022.0,530330043022-ChIJGz0NC4YUkFQRET4LctjaMm8,ChIJGz0NC4YUkFQRET4LctjaMm8,1.0,47.664590000000004,-122.30233999999999,OK
pharmacy,2018-06-06 12:42:08.182964,0.7035425730267246,5.0,,47.662271999999994,-122.296471,,driving,530330043022.0,530330043022-ChIJPWxY6YUUkFQRfc-1sF6YDdw,ChIJPWxY6YUUkFQRfc-1sF6YDdw,2.0,47.664590000000004,-122.30233999999999,OK
cafe,2018-06-06 12:42:08.182964,0.4027346177750155,3.033333333333333,,47.6644333,-122.29902820000001,,driving,530330043022.0,530330043022-ChIJiXgWPIYUkFQRtx9nmF1ErB0,ChIJiXgWPIYUkFQRtx9nmF1ErB0,3.0,47.664590000000004,-122.30233999999999,OK
cafe,2018-06-06 12:42:08.182964,0.27346177750155376,2.2333333333333334,,47.6677401,-122.3004006,,driving,530330043022.0,530330043022-ChIJreTBgIcUkFQRKh_jcEGENNY,ChIJreTBgIcUkFQRKh_jcEGENNY,1.0,47.664590000000004,-122.30233999999999,OK
cafe,2018-06-06 12:42:08.182964,0.3225605966438782,2.15,,47.666069,-122.297606,,driving,530330043022.0,530330043022-ChIJXfLA8YYUkFQR6Zimch60wH0,ChIJXfLA8YYUkFQR6Zimch60wH0,2.0,47.664590000000004,-122.30233999999999,OK
destination park,2018-06-06 12:42:08.182964,3.1510254816656307,12.433333333333334,,47.646570000000004,-122.33530800000001,,driving,530330043022.0,530330043022-Gasworks-Park,Gasworks-Park,3.0,47.664590000000004,-122.30233999999999,OK
destination park,2018-06-06 12:42:08.182964,3.0229956494717216,11.783333333333333,,47.680326,-122.253198,,driving,530330043022.0,530330043022-Magnusan-Park,Magnusan-Park,2.0,47.664590000000004,-122.30233999999999,OK
destination park,2018-06-06 12:42:08.182964,2.0665009322560595,11.8,,47.68025,-122.328499,,driving,530330043022.0,530330043022-Greenlake-Park,Greenlake-Park,1.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.182964,4.8353014294592915,15.066666666666666,,47.616587,-122.321611,,driving,530330043022.0,530330043022-Seattle-Central-College,Seattle-Central-College,5.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.182964,4.039776258545681,15.433333333333334,,47.699252,-122.33352,,driving,530330043022.0,530330043022-North-Seattle-College,North-Seattle-College,3.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.182964,11.536979490366688,22.483333333333334,,47.54841,-122.352194,,driving,530330043022.0,530330043022-South-Seattle-College,South-Seattle-College,13.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.182964,6.981354878806712,15.266666666666667,,47.598939,-122.329158,,driving,530330043022.0,530330043022-King-Street-Station,King-Street-Station,10.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.182964,5.142324425108764,13.733333333333333,,47.611603,-122.33691,,driving,530330043022.0,530330043022-Westlake-Center,Westlake-Center,6.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.182964,3.7874456183965197,14.8,,47.702358000000004,-122.32721000000001,,driving,530330043022.0,530330043022-Northgate-Transit-Center,Northgate-Transit-Center,2.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.182964,7.235550031075202,16.166666666666668,,47.583574,-122.333555,,driving,530330043022.0,530330043022-SODO,SODO,11.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.182964,12.118085767557488,22.166666666666668,,47.641193,-122.12825900000001,,driving,530330043022.0,530330043022-Overlake-Redmond,Overlake-Redmond,14.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.182964,5.610316967060286,15.45,,47.601651000000004,-122.334226,,driving,530330043022.0,530330043022-Downtown-Pioneer-Square,Downtown-Pioneer-Square,8.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.182964,5.579241765071473,14.1,,47.608001,-122.334658,,driving,530330043022.0,530330043022-Downtown-Commercial-Core,Downtown-Commercial-Core,7.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.182964,1.0018645121193288,5.95,,47.655614,-122.30521100000001,,driving,530330043022.0,530330043022-University-of-Washington,University-of-Washington,1.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.182964,9.688004972032319,19.2,,47.615523,-122.199049,,driving,530330043022.0,530330043022-Downtown-Bellevue,Downtown-Bellevue,12.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.182964,5.730267246737104,15.116666666666667,,47.609422,-122.32512,,driving,530330043022.0,530330043022-First-Hill-Citywide,First-Hill-Citywide,9.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.182964,4.382846488502175,14.2,,47.622933,-122.337105,,driving,530330043022.0,530330043022-South-Lake-Union-Citywide,South-Lake-Union-Citywide,4.0,47.664590000000004,-122.30233999999999,OK
supermarket,2018-06-06 12:42:08.776964,1.742697327532629,15.916666666666666,,47.66818720000001,-122.28362209999999,2.5,transit,530330043022.0,530330043022-ChIJ5W3fE34TkFQRNkqlEtO1Z48,ChIJ5W3fE34TkFQRNkqlEtO1Z48,1.0,47.664590000000004,-122.30233999999999,OK
hospital,2018-06-06 12:42:08.776964,0.003107520198881293,0.06666666666666667,,47.6646934,-122.3023209,,transit,530330043022.0,530330043022-ChIJRW4ofYgUkFQRxi35AvCwS4s,ChIJRW4ofYgUkFQRxi35AvCwS4s,1.0,47.664590000000004,-122.30233999999999,OK
pharmacy,2018-06-06 12:42:08.776964,2.70602858918583,28.65,,47.6646422,-122.31493359999999,2.5,transit,530330043022.0,530330043022-ChIJA3V7tWEUkFQRkIyotdkITxA,ChIJA3V7tWEUkFQRkIyotdkITxA,3.0,47.664590000000004,-122.30233999999999,OK
pharmacy,2018-06-06 12:42:08.776964,0.362958359229335,6.116666666666666,,47.6636549,-122.2973821,,transit,530330043022.0,530330043022-ChIJGz0NC4YUkFQRET4LctjaMm8,ChIJGz0NC4YUkFQRET4LctjaMm8,1.0,47.664590000000004,-122.30233999999999,OK
pharmacy,2018-06-06 12:42:08.776964,0.39465506525792415,8.0,,47.662271999999994,-122.296471,,transit,530330043022.0,530330043022-ChIJPWxY6YUUkFQRfc-1sF6YDdw,ChIJPWxY6YUUkFQRfc-1sF6YDdw,2.0,47.664590000000004,-122.30233999999999,OK
cafe,2018-06-06 12:42:08.776964,0.3064014916096955,3.4,,47.6644333,-122.29902820000001,,transit,530330043022.0,530330043022-ChIJiXgWPIYUkFQRtx9nmF1ErB0,ChIJiXgWPIYUkFQRtx9nmF1ErB0,3.0,47.664590000000004,-122.30233999999999,OK
cafe,2018-06-06 12:42:08.776964,0.2728402734617775,5.883333333333334,,47.6677401,-122.3004006,,transit,530330043022.0,530330043022-ChIJreTBgIcUkFQRKh_jcEGENNY,ChIJreTBgIcUkFQRKh_jcEGENNY,1.0,47.664590000000004,-122.30233999999999,OK
cafe,2018-06-06 12:42:08.776964,0.3213175885643257,6.6,,47.666069,-122.297606,,transit,530330043022.0,530330043022-ChIJXfLA8YYUkFQR6Zimch60wH0,ChIJXfLA8YYUkFQR6Zimch60wH0,2.0,47.664590000000004,-122.30233999999999,OK
destination park,2018-06-06 12:42:08.776964,3.620261031696706,32.983333333333334,,47.646570000000004,-122.33530800000001,2.5,transit,530330043022.0,530330043022-Gasworks-Park,Gasworks-Park,3.0,47.664590000000004,-122.30233999999999,OK
destination park,2018-06-06 12:42:08.776964,3.651336233685519,34.86666666666667,,47.680326,-122.253198,2.5,transit,530330043022.0,530330043022-Magnusan-Park,Magnusan-Park,2.0,47.664590000000004,-122.30233999999999,OK
destination park,2018-06-06 12:42:08.776964,2.313238036047234,30.666666666666668,,47.68025,-122.328499,2.5,transit,530330043022.0,530330043022-Greenlake-Park,Greenlake-Park,1.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.776964,3.891858297078931,32.53333333333333,,47.616587,-122.321611,5.0,transit,530330043022.0,530330043022-Seattle-Central-College,Seattle-Central-College,5.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.776964,6.470478558110628,52.733333333333334,,47.699252,-122.33352,2.5,transit,530330043022.0,530330043022-North-Seattle-College,North-Seattle-College,3.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.776964,10.731510254816657,51.766666666666666,,47.54841,-122.352194,7.5,transit,530330043022.0,530330043022-South-Seattle-College,South-Seattle-College,13.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.776964,6.103169670602859,40.18333333333333,,47.598939,-122.329158,5.0,transit,530330043022.0,530330043022-King-Street-Station,King-Street-Station,10.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.776964,4.883778744561839,31.8,,47.611603,-122.33691,5.0,transit,530330043022.0,530330043022-Westlake-Center,Westlake-Center,6.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.776964,6.6855189558732135,50.88333333333333,,47.702358000000004,-122.32721000000001,2.5,transit,530330043022.0,530330043022-Northgate-Transit-Center,Northgate-Transit-Center,2.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.776964,7.37538844002486,55.45,,47.583574,-122.333555,7.5,transit,530330043022.0,530330043022-SODO,SODO,11.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.776964,12.11124922311995,53.233333333333334,,47.641193,-122.12825900000001,2.5,transit,530330043022.0,530330043022-Overlake-Redmond,Overlake-Redmond,14.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.776964,5.834058421379739,39.56666666666667,,47.601651000000004,-122.334226,5.0,transit,530330043022.0,530330043022-Downtown-Pioneer-Square,Downtown-Pioneer-Square,8.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.776964,5.367930391547545,36.8,,47.608001,-122.334658,5.0,transit,530330043022.0,530330043022-Downtown-Commercial-Core,Downtown-Commercial-Core,7.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.776964,1.0055935363579864,13.5,,47.655614,-122.30521100000001,2.5,transit,530330043022.0,530330043022-University-of-Washington,University-of-Washington,1.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.776964,8.558732131758857,48.95,,47.615523,-122.199049,2.5,transit,530330043022.0,530330043022-Downtown-Bellevue,Downtown-Bellevue,12.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.776964,4.633934120571784,44.583333333333336,,47.609422,-122.32512,7.5,transit,530330043022.0,530330043022-First-Hill-Citywide,First-Hill-Citywide,9.0,47.664590000000004,-122.30233999999999,OK
citywide,2018-06-06 12:42:08.776964,6.169670602858918,67.98333333333333,,47.622933,-122.337105,2.5,transit,530330043022.0,530330043022-South-Lake-Union-Citywide,South-Lake-Union-Citywide,4.0,47.664590000000004,-122.30233999999999,OK
