SERIALNO,HINCP,NP,WGTP,DOWNTOWN,NORTHEAST,NORTHWEST,SOUTHEAST,WEST,AGEP,DDRS,ENG,DEAR,DEYE,DOUT,MIG,HISP,JWMNP,BIKING,DRIVING,TRANSIT,WALKING,MALE,FEMALE,SCHL,WHITE_ALONE,BLACK_ALONE,NATIVE_INDIAN,ASIAN_ALONE,PACIFIC_ISLANDER,OTHER_RACE
1463,871262,58644.4052343987,1,210,1.0,0.0,0.0,0.0,0.0,41.0,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,35.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
1464,871652,52.361076102141695,1,148,1.0,0.0,0.0,0.0,0.0,47.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
1465,871999,13509.157634352558,1,83,0.0,0.0,0.0,1.0,0.0,70.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1466,872079,136295.88109387484,5,97,0.0,0.0,0.0,1.0,0.0,21.4,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.6,0.4,2.4,1.0,0.0,0.0,0.0,0.0,0.0
1467,872100,75399.94958708403,3,110,0.0,1.0,0.0,0.0,0.0,20.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,18.333333333333332,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,3.3333333333333335,1.0,0.0,0.0,0.0,0.0,0.0
1468,872381,157093.7005216455,1,60,0.0,0.0,0.0,0.0,1.0,52.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
1469,872933,75190.50528267547,1,125,0.0,1.0,0.0,0.0,0.0,89.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
1470,873337,62414.4027137529,1,228,0.0,1.0,0.0,0.0,0.0,81.0,0.0,0.5240049415992813,1.0,0.0,0.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
1471,873388,12043.04750349259,1,170,0.0,0.0,0.0,0.0,1.0,66.0,1.0,0.5240049415992813,1.0,0.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1472,874044,157083.22830642507,3,122,0.0,0.0,0.0,0.0,1.0,25.333333333333332,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,3.3333333333333335,1.0,0.0,0.0,0.0,0.0,0.0
1473,874127,146611.01308599673,3,125,0.0,0.0,1.0,0.0,0.0,20.333333333333332,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,10.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,6.0,1.0,0.0,0.0,0.0,0.0,0.0
1474,874567,73305.50654299837,1,289,0.0,0.0,1.0,0.0,0.0,28.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
1475,874754,60738.848278484365,1,77,0.0,0.0,0.0,1.0,0.0,65.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1476,875017,132578.24469062276,3,118,0.0,0.0,1.0,0.0,0.0,66.33333333333333,1.0,0.5240049415992813,1.0,1.0,0.6666666666666666,0.0,0.0,19.333333333333332,0.0,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,3.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0
1477,875097,200019.31071018128,3,97,1.0,0.0,0.0,0.0,0.0,25.333333333333332,1.0,0.5240049415992813,0.6666666666666666,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,2.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0
1478,875282,215518.1892364152,2,49,0.0,1.0,0.0,0.0,0.0,33.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,37.5,0.0,0.5,0.5,0.0,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0
1479,875362,19897.20891881384,1,124,1.0,0.0,0.0,0.0,0.0,22.0,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
1480,876305,74771.61667385834,2,140,0.0,1.0,0.0,0.0,0.0,66.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0
1481,877308,51837.465341120274,1,119,0.0,0.0,0.0,0.0,1.0,26.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
1482,877328,109434.64905347614,2,116,0.0,0.0,1.0,0.0,0.0,35.5,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,1.0,25.0,0.0,1.0,0.0,0.0,0.5,0.5,2.5,0.5,0.5,0.0,0.0,0.0,0.0
1483,877357,62833.29132257003,4,72,0.0,1.0,0.0,0.0,0.0,21.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6.25,1.0,0.0,0.0,0.0,0.75,0.25,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1484,878971,125666.58264514006,3,110,0.0,0.0,0.0,0.0,1.0,22.333333333333332,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,6.666666666666667,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3.3333333333333335,1.0,0.0,0.0,0.0,0.0,0.0
1485,879627,71944.11856434269,2,103,0.0,0.0,0.0,0.0,1.0,73.5,1.0,0.5240049415992813,0.5,1.0,0.5,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1486,881555,30369.424139242183,2,63,0.0,0.0,0.0,0.0,1.0,68.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,3.5,1.0,0.0,0.0,0.0,0.0,0.0
1487,882470,99842.09991156378,4,74,0.0,1.0,0.0,0.0,0.0,18.75,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,20.0,0.0,0.5,0.5,0.0,0.5,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0
1488,883310,36652.75327149918,1,65,0.0,0.0,0.0,0.0,1.0,34.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
1489,884479,69116.62045482703,1,57,0.0,0.0,0.0,0.0,1.0,43.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1490,884925,92155.49393976938,1,123,1.0,0.0,0.0,0.0,0.0,23.0,1.0,0.5240049415992813,1.0,1.0,1.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
1491,885024,139280.4624316969,1,144,0.0,0.0,0.0,1.0,0.0,49.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
1492,885389,76447.17110912687,6,63,0.0,1.0,0.0,0.0,0.0,20.5,1.0,0.5240049415992813,1.0,1.0,1.0,1.3333333333333333,0.0,10.833333333333334,0.0,0.2,0.8,0.0,0.3333333333333333,0.6666666666666666,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0
1493,885532,106816.59524836905,2,65,0.0,0.0,0.0,1.0,0.0,37.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.5,0.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0
1494,885891,33511.08870537068,4,63,0.0,0.0,1.0,0.0,0.0,45.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.75,0.25,1.25,1.0,0.0,0.0,0.0,0.0,0.0
1495,886202,125666.58264514006,2,231,1.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,1.0,1.0,1.0,1.5,0.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
1496,886456,78541.61415321253,1,179,1.0,0.0,0.0,0.0,0.0,39.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
1497,886744,115194.36742471173,1,118,0.0,1.0,0.0,0.0,0.0,68.0,1.0,0.5240049415992813,0.0,1.0,1.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1498,887565,146611.01308599673,3,189,1.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,6.0,1.0,0.0,0.0,0.0,0.0,0.0
1499,888250,77494.3926311697,3,73,0.0,1.0,0.0,0.0,0.0,24.333333333333332,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,13.333333333333334,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
1500,888801,41888.86088171336,3,66,0.0,0.0,0.0,0.0,1.0,42.333333333333336,1.0,0.5240049415992813,1.0,1.0,0.6666666666666666,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,4.666666666666667,1.0,0.0,0.0,0.0,0.0,0.0
1501,889447,131007.41240755851,2,122,0.0,0.0,0.0,0.0,1.0,60.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1502,889842,14346.934851986824,1,150,0.0,1.0,0.0,0.0,0.0,63.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1503,890235,13833.796306185835,2,106,1.0,0.0,0.0,0.0,0.0,78.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0
1504,890574,70163.84197686987,3,210,0.0,0.0,1.0,0.0,0.0,24.333333333333332,1.0,1.5,1.0,1.0,1.0,0.0,0.0,13.333333333333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1505,890670,33511.08870537068,1,105,1.0,0.0,0.0,0.0,0.0,30.0,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
1506,890755,37699.97479354202,1,70,0.0,0.0,0.0,0.0,1.0,55.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1507,891320,169126.27580991766,2,149,0.0,1.0,0.0,0.0,0.0,62.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,17.5,1.0,0.0,0.0,0.0,0.5,0.5,5.0,0.5,0.0,0.0,0.5,0.0,0.0
1508,891387,195830.42462200994,4,111,1.0,0.0,0.0,0.0,0.0,24.25,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.5,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1509,891473,17698.043722523893,1,154,0.0,0.0,1.0,0.0,0.0,56.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
1510,891801,62728.56917036575,4,74,0.0,1.0,0.0,0.0,0.0,25.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.75,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1511,892195,199181.533492547,2,73,0.0,0.0,1.0,0.0,0.0,60.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,25.5,0.5,0.0,0.0,0.5,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0
1512,892673,95768.40819081715,1,233,1.0,0.0,0.0,0.0,0.0,27.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
1513,893268,137814.35230083694,3,109,0.0,0.0,0.0,0.0,1.0,53.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.3333333333333333,0.6666666666666666,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1514,893548,91214.04179145288,3,137,0.0,0.0,1.0,0.0,0.0,23.333333333333332,1.0,0.5240049415992813,1.0,1.0,1.0,1.3333333333333333,0.0,38.333333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1515,894041,165042.1118739506,2,109,0.0,1.0,0.0,0.0,0.0,59.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1516,894815,549812.2435029286,4,74,0.0,0.0,0.0,1.0,0.0,31.75,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,7.5,0.0,1.0,0.0,0.0,0.75,0.25,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1517,895093,489345.6728201754,4,125,0.0,0.0,0.0,0.0,1.0,18.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.5,0.5,3.3333333333333335,1.0,0.0,0.0,0.0,0.0,0.0
1518,895126,92155.49393976938,1,64,0.0,0.0,1.0,0.0,0.0,29.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,40.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
1519,895954,94249.93698385505,2,121,0.0,1.0,0.0,0.0,0.0,67.5,1.0,2.0,1.0,1.0,1.0,0.0,0.0,17.5,0.0,1.0,0.0,0.0,0.5,0.5,1.5,0.0,0.0,0.0,1.0,0.0,0.0
1520,896072,130379.07949433282,2,145,1.0,0.0,0.0,0.0,0.0,47.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.5,0.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0
1521,896671,53408.297624184524,4,113,0.0,0.0,1.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,7.5,0.0,1.0,0.0,0.0,0.75,0.25,2.5,0.25,0.0,0.0,0.25,0.0,0.5
1522,897174,240860.9500698518,2,118,1.0,0.0,0.0,0.0,0.0,29.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,22.5,0.0,0.5,0.0,0.5,0.5,0.5,4.0,0.5,0.0,0.0,0.5,0.0,0.0
1523,897262,16336.655743868208,1,118,0.0,0.0,0.0,0.0,1.0,88.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1524,897951,270183.15268705116,2,59,0.0,1.0,0.0,0.0,0.0,53.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0
1525,898868,60319.95966966723,1,76,0.0,0.0,1.0,0.0,0.0,77.0,1.0,0.5240049415992813,0.0,1.0,0.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1526,899363,66812.7331063328,4,89,0.0,0.0,0.0,1.0,0.0,28.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,15.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.25,0.0,0.0,0.0,1.0,0.0,0.0
1527,899441,50266.633058056024,1,62,0.0,0.0,0.0,0.0,1.0,78.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
1528,899485,159177.67135051073,2,104,0.0,0.0,0.0,0.0,1.0,55.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0
1529,899874,79169.94706643824,2,57,0.0,0.0,0.0,0.0,1.0,69.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1530,901010,37804.696945746306,1,62,0.0,0.0,1.0,0.0,0.0,86.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1531,901763,52361.07610214169,2,119,0.0,0.0,1.0,0.0,0.0,77.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0
1532,902411,62833.29132257003,4,82,0.0,0.0,0.0,1.0,0.0,26.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,1.25,1.0,0.0,0.0,0.0,0.0,0.0
1533,904812,137186.01938761125,2,111,0.0,1.0,0.0,0.0,0.0,52.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.5,0.5,3.0,0.5,0.0,0.0,0.0,0.5,0.0
1534,905136,37176.3640325206,1,113,0.0,1.0,0.0,0.0,0.0,65.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1535,906287,71211.0634989127,2,124,0.0,0.0,1.0,0.0,0.0,33.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1536,906863,101161.59902933775,4,130,0.0,0.0,1.0,0.0,0.0,17.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,18.75,0.0,1.0,0.0,0.0,0.5,0.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0
1537,907607,63880.512844612866,3,76,0.0,0.0,0.0,1.0,0.0,64.66666666666667,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.6666666666666666,0.3333333333333333,4.0,1.0,0.0,0.0,0.0,0.0,0.0
1538,908111,18745.265244566726,1,216,0.0,0.0,1.0,0.0,0.0,65.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1539,908226,99486.04459406922,2,119,0.0,0.0,1.0,0.0,0.0,34.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,37.5,0.0,1.0,0.0,0.0,0.5,0.5,4.0,0.0,0.0,0.5,0.5,0.0,0.0
1540,908816,34663.0323796178,1,70,1.0,0.0,0.0,0.0,0.0,70.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1541,908992,115194.36742471173,2,78,0.0,0.0,0.0,1.0,0.0,26.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,22.5,0.5,0.0,0.0,0.5,0.0,1.0,4.0,0.5,0.5,0.0,0.0,0.0,0.0
1542,910123,9424.993698385504,1,185,1.0,0.0,0.0,0.0,0.0,59.0,1.0,0.5240049415992813,1.0,1.0,0.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1543,910160,80636.0571972982,2,123,0.0,0.0,1.0,0.0,0.0,57.0,1.0,0.5240049415992813,1.0,1.0,0.5,0.0,0.0,17.5,0.0,0.0,1.0,0.0,0.5,0.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0
1544,910832,27227.75957311368,1,73,0.0,0.0,0.0,1.0,0.0,46.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
1545,911811,78541.61415321253,2,80,0.0,1.0,0.0,0.0,0.0,26.0,1.0,0.5240049415992813,0.5,1.0,1.0,0.0,0.5,32.5,0.0,0.5,0.5,0.0,0.0,1.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0
1546,912090,25133.316529028012,1,142,1.0,0.0,0.0,0.0,0.0,34.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1547,912124,89118.55152584516,2,248,0.0,0.0,0.0,1.0,0.0,39.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.5,17.0,0.0,0.0,0.5,0.5,1.0,0.0,4.0,0.5,0.5,0.0,0.0,0.0,0.0
1548,912628,320449.78574510716,2,103,0.0,0.0,1.0,0.0,0.0,64.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,5.0,0.5,0.0,0.0,0.5,0.0,0.0
1549,913030,52570.52040655026,3,104,0.0,0.0,1.0,0.0,0.0,36.666666666666664,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
1550,913149,22096.374115103794,3,579,0.0,0.0,0.0,1.0,0.0,39.0,1.0,0.5240049415992813,1.0,1.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1551,913761,37909.41909795059,4,83,0.0,0.0,0.0,1.0,0.0,49.75,1.0,2.5,1.0,1.0,1.0,0.0,0.0,11.25,0.0,0.0,1.0,0.0,0.25,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0
1552,915876,249238.72224619446,2,78,1.0,0.0,0.0,0.0,0.0,64.5,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,10.0,0.0,1.0,0.0,0.0,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0
1553,917140,78227.44769659969,1,63,0.0,0.0,0.0,0.0,1.0,72.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
1554,917255,1780.2765874728175,1,75,0.0,1.0,0.0,0.0,0.0,67.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
1555,918075,116346.31109895885,2,66,0.0,0.0,1.0,0.0,0.0,69.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0
1556,918085,219707.07532458653,4,175,0.0,0.0,0.0,0.0,1.0,30.25,1.0,0.5240049415992813,1.0,1.0,1.0,0.5,0.0,20.5,0.0,1.0,0.0,0.0,0.5,0.5,0.25,0.0,1.0,0.0,0.0,0.0,0.0
1557,918199,117288.8104687974,2,281,0.0,0.0,0.0,1.0,0.0,49.5,1.0,0.0,1.0,0.5,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.5,0.5,3.5,0.0,1.0,0.0,0.0,0.0,0.0
1558,918254,82102.16732815818,2,75,0.0,0.0,0.0,0.0,1.0,43.5,0.5,0.5240049415992813,1.0,1.0,0.5,0.0,0.0,17.5,0.0,0.0,1.0,0.0,0.0,1.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0
1559,918666,287985.9185617793,2,70,0.0,0.0,0.0,1.0,0.0,60.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,37.5,0.0,1.0,0.0,0.0,0.5,0.5,1.5,0.0,1.0,0.0,0.0,0.0,0.0
1560,919199,219916.5196289951,4,141,1.0,0.0,0.0,0.0,0.0,26.25,1.0,0.5240049415992813,0.75,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.75,0.25,2.5,1.0,0.0,0.0,0.0,0.0,0.0
