hhid,numchildren,hh_wt_revised,hhincome_broad,hhsize,vehicle_count,home_ownership,offpark,res_dur,mean_age,proportion_white,mean_education_year,proportion_employed,proportion_student,personid_count,mean_distance,mean_depart_time,mean_num_travelers,prop_driving_alone,prop_driving_with_others,prop_transit,prop_biking,prop_walking,mean_duration,prop_went_home,prop_went_work,prop_errands,prop_social,prop_gave_ride,tripid
285,17107032,0,26.7075226302861,3.0,1,1,0.0,1,3,39.5,1.0,6.0,1.0,0.0,1,4.13693277525,762.5,1.0,0.5,0.0,0.5,0.0,0.0,13.25,0.5,0.25,0.0,0.25,0.0,4
286,17107033,0,12.9913339516087,3.0,1,1,1.0,0,2,49.5,1.0,2.0,1.0,0.0,1,7.488141921,555.0,1.0,1.0,0.0,0.0,0.0,0.0,14.5,0.5,0.5,0.0,0.0,0.0,2
287,17107090,0,15.4295902066056,5.0,2,2,1.0,1,3,34.5,1.0,4.0,1.0,0.0,2,3.913187434333333,522.7777777777778,1.3333333333333333,0.4444444444444444,0.0,0.2222222222222222,0.0,0.3333333333333333,10.222222222222221,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,9
288,17107131,0,198.929035092903,5.0,1,1,0.0,1,4,49.5,1.0,6.0,1.0,0.0,1,1.1648635013333333,776.6666666666666,1.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,8.333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,3
289,17107139,0,23.2250000000002,5.0,2,1,0.0,3,1,39.5,1.0,5.0,1.0,0.0,2,1.516766611,657.5,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.5,0.0,0.5,0.0,0.0,4
290,17107175,0,49.3141928077867,4.0,2,1,0.0,1,2,29.5,1.0,6.0,1.0,0.0,2,1.303790942625,771.875,1.25,0.0,0.0,0.0,0.25,0.75,7.875,0.375,0.375,0.125,0.125,0.0,8
291,17107192,0,4.25535023463105,3.0,1,1,0.0,1,2,39.5,1.0,4.0,1.0,0.0,1,0.30447179,740.0,1.0,0.0,0.0,0.0,0.0,1.0,2.3333333333333335,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,3
292,17107220,0,51.4142267112834,3.0,1,0,1.0,3,3,39.5,1.0,2.0,1.0,0.0,1,4.322166635086391,983.5294117647059,1.5588235294117647,0.0,0.06451612903225806,0.0,0.0,0.9354838709677419,27.11764705882353,0.28125,0.15625,0.1875,0.375,0.0,34
293,17107244,0,5.96843551264632,3.0,1,0,0.0,2,1,69.5,1.0,4.0,0.0,0.0,1,22.919269334333332,845.0,2.3333333333333335,0.0,1.0,0.0,0.0,0.0,27.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,3
294,17107269,0,25.2967624528515,4.0,1,1,0.0,1,1,29.5,1.0,6.0,1.0,1.0,1,0.5574838933333334,609.1666666666666,1.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,6.333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,6
295,17107319,0,15.0163044248528,,2,1,0.0,3,1,21.0,0.5,4.0,1.0,0.0,2,4.626881451348514,904.5365853658536,1.4878048780487805,0.34146341463414637,0.0,0.4634146341463415,0.0,0.1951219512195122,24.804878048780488,0.47368421052631576,0.23684210526315788,0.10526315789473684,0.18421052631578946,0.0,41
296,17107342,1,15.4295902066056,5.0,2,0,0.0,3,2,23.75,1.0,1.0,1.0,0.0,2,1.9823541240499518,771.1,1.7,0.0,0.0,0.7083333333333334,0.0,0.2916666666666667,20.4,0.35555555555555557,0.06666666666666667,0.3333333333333333,0.044444444444444446,0.2,50
297,17107376,0,46.1112681805705,5.0,2,1,1.0,2,3,49.5,1.0,6.0,1.0,0.0,2,1.0642531802500002,537.5,2.0,0.25,0.0,0.0,0.0,0.75,6.5,0.25,0.0,0.75,0.0,0.0,8
298,17107410,0,15.6242181242728,4.0,1,1,0.0,3,1,39.5,1.0,1.0,1.0,0.0,1,37.243332272859824,787.0333333333333,1.0666666666666667,1.0,0.0,0.0,0.0,0.0,17.466666666666665,0.3,0.2,0.3,0.2,0.0,30
299,17107488,0,13.8545974346511,5.0,2,1,1.0,1,3,49.5,1.0,4.0,1.0,0.0,2,6.290451264614648,966.25,1.7083333333333333,0.7916666666666666,0.0,0.041666666666666664,0.0,0.16666666666666666,18.583333333333332,0.3157894736842105,0.0,0.5263157894736842,0.15789473684210525,0.0,24
300,17107490,0,23.2510439511158,5.0,2,2,0.0,2,2,34.5,1.0,4.0,1.0,0.0,2,4.092970777363637,685.9090909090909,1.5454545454545454,0.8181818181818182,0.0,0.0,0.0,0.18181818181818182,11.545454545454545,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.0,11
301,17107519,0,4.53811476664872,5.0,2,1,1.0,2,1,29.5,0.0,5.0,0.5,0.5,2,5.236263968424401,840.9166666666666,1.8833333333333333,0.5166666666666667,0.03333333333333333,0.4,0.0,0.05,22.95,0.3448275862068966,0.22413793103448276,0.27586206896551724,0.13793103448275862,0.017241379310344827,60
302,17107534,0,45.8125388273043,4.0,1,1,0.0,1,2,29.5,1.0,4.0,1.0,0.0,1,6.900169612,707.5,1.0,0.5,0.0,0.0,0.0,0.5,13.0,0.5,0.25,0.25,0.0,0.0,4
303,17107543,0,59.8382616903305,2.0,1,0,0.0,0,2,39.5,1.0,4.0,1.0,0.0,1,1.1789479106666667,765.8333333333334,1.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,6.0,0.3333333333333333,0.5,0.0,0.16666666666666666,0.0,6
304,17107567,0,33.3774807345457,2.0,1,1,0.0,3,4,69.5,1.0,2.0,0.0,0.0,1,11.124560358,470.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,0.25,0.0,0.75,0.0,0.0,4
305,17107572,0,17.0945416268588,3.0,2,2,0.0,0,1,21.0,1.0,4.0,1.0,0.0,2,8.104364418285714,812.8571428571429,1.2857142857142858,0.7142857142857143,0.0,0.2857142857142857,0.0,0.0,17.285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,0.0,7
306,17107602,0,17.3274547631297,2.0,1,2,0.0,1,3,69.5,0.0,4.0,0.0,0.0,1,4.3564320809999995,810.0,1.0,0.6,0.0,0.0,0.0,0.4,9.8,0.2,0.4,0.4,0.0,0.0,5
307,17107628,0,122.423766958229,1.0,1,1,0.0,3,1,21.0,1.0,0.0,1.0,1.0,1,0.5573695715,596.25,1.0,0.0,0.0,0.5,0.0,0.5,5.25,0.25,0.5,0.25,0.0,0.0,4
308,17107695,0,7.24142862705831,3.0,1,1,0.0,0,2,29.5,0.0,6.0,1.0,0.0,1,5.608494646,200.0,1.0,,,,,,14.0,0.0,1.0,0.0,0.0,0.0,1
309,17107705,0,25.0748544677832,2.0,1,0,0.0,0,4,59.5,1.0,4.0,1.0,0.0,1,3.004950156,540.0,1.0,0.0,0.0,1.0,0.0,0.0,13.5,0.5,0.5,0.0,0.0,0.0,2
310,17107716,0,7.09553399821063,2.0,1,0,0.0,3,3,39.5,0.0,6.0,0.0,0.0,1,0.4247070785,592.5,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.5,0.0,0.0,0.5,0.0,2
311,17107789,0,28.9037480256046,1.0,1,0,0.0,3,2,21.0,0.0,4.0,0.0,1.0,1,0.6833333333333332,680.0,1.0,0.0,0.0,0.0,0.0,1.0,6.666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,3
312,17107836,0,8.00319634441885,3.0,2,1,0.0,1,3,69.5,1.0,4.0,0.0,0.0,2,1.3552047202000002,756.0,2.0,0.5333333333333333,0.0,0.0,0.0,0.4666666666666667,5.733333333333333,0.3333333333333333,0.0,0.13333333333333333,0.5333333333333333,0.0,15
313,17107845,0,25.3670460234962,4.0,2,1,0.0,0,3,29.5,1.0,4.0,1.0,0.0,2,1.22456689825,776.25,1.5,0.0,0.0,0.0,0.25,0.75,7.125,0.5,0.25,0.25,0.0,0.0,8
314,17107940,1,23.9147296054765,4.0,3,2,0.0,1,2,20.333333333333332,1.0,5.0,1.0,0.0,3,2.731839325882352,714.7058823529412,1.4705882352941178,0.7647058823529411,0.0,0.0,0.0,0.23529411764705882,8.411764705882353,0.35294117647058826,0.29411764705882354,0.23529411764705882,0.0,0.11764705882352941,17
315,17107944,0,8.8359763985925,5.0,2,2,0.0,2,2,34.5,1.0,5.0,1.0,0.0,2,1.3943565240000002,800.5882352941177,1.2941176470588236,0.23529411764705882,0.0,0.0,0.0,0.7647058823529411,4.176470588235294,0.4117647058823529,0.11764705882352941,0.23529411764705882,0.23529411764705882,0.0,17
316,17107945,0,98.989264122767,2.0,1,0,0.0,1,3,39.5,1.0,2.0,1.0,0.0,1,1.3026939912291526,919.5172413793103,1.5517241379310345,0.0,0.10344827586206896,0.1724137931034483,0.0,0.7241379310344828,15.310344827586206,0.35714285714285715,0.17857142857142858,0.10714285714285714,0.32142857142857145,0.03571428571428571,29
317,17108000,0,15.3449751461122,2.0,1,0,0.0,1,2,29.5,1.0,4.0,1.0,0.0,1,1.9517096545065706,957.6666666666666,2.138888888888889,0.1935483870967742,0.16129032258064516,0.12903225806451613,0.0967741935483871,0.41935483870967744,17.22222222222222,0.30303030303030304,0.15151515151515152,0.12121212121212122,0.42424242424242425,0.0,36
318,17108016,0,8.95672357950141,5.0,1,1,0.0,1,2,29.5,0.0,4.0,1.0,0.0,1,4.9077124328,629.0,1.0,0.0,0.0,0.6,0.0,0.4,13.2,0.2,0.4,0.4,0.0,0.0,5
319,17108039,1,27.3469106706178,3.0,3,2,0.0,2,2,35.125,0.0,2.0,0.6666666666666666,0.6666666666666666,4,10.373921996928571,724.6428571428571,1.8571428571428572,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0,16.428571428571427,0.42857142857142855,0.35714285714285715,0.0,0.0,0.21428571428571427,14
320,17108043,0,7.1068166866226,3.0,1,0,0.0,1,1,29.5,0.0,6.0,1.0,0.0,1,2.4096535846043716,971.6923076923077,1.7307692307692308,0.0,0.2,0.44,0.0,0.36,19.923076923076923,0.30434782608695654,0.13043478260869565,0.21739130434782608,0.34782608695652173,0.0,26
321,17108135,0,4.25,3.0,1,0,1.0,1,3,49.5,1.0,6.0,1.0,0.0,1,3.8563319880000004,632.5,1.5,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,9.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,6
322,17108200,0,21.2173114687429,5.0,2,1,1.0,2,4,39.5,1.0,4.0,1.0,0.0,2,3.3835722186666666,610.0,2.0,1.0,0.0,0.0,0.0,0.0,11.666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,6
323,17108247,0,6.98213282409833,5.0,1,1,1.0,1,3,49.5,1.0,6.0,1.0,0.0,1,4.20093398825,646.25,1.0,1.0,0.0,0.0,0.0,0.0,10.5,0.25,0.75,0.0,0.0,0.0,4
324,17108281,0,4.41176758102608,2.0,1,1,0.0,3,1,29.5,0.0,2.0,1.0,0.0,1,4.127644555794161,903.5714285714286,1.5714285714285714,0.8787878787878788,0.030303030303030304,0.0,0.0,0.09090909090909091,14.771428571428572,0.2571428571428571,0.2,0.2857142857142857,0.22857142857142856,0.02857142857142857,35
325,17108306,0,4.53811476664872,5.0,1,1,1.0,1,3,39.5,1.0,4.0,1.0,0.0,1,1.4238716465000003,873.75,1.25,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,8.0,0.5,0.25,0.0,0.25,0.0,4
326,17108315,0,25.2944946552173,1.0,2,1,0.0,0,2,21.0,0.5,5.0,1.0,0.0,2,778.0028877366666,676.6666666666666,1.0,1.0,0.0,0.0,0.0,0.0,691.3333333333334,0.0,0.0,0.0,1.0,0.0,3
327,17108351,0,513.403580280168,3.0,2,0,0.0,0,3,44.5,1.0,2.5,1.0,0.5,2,1.0119026735,613.3333333333334,1.0,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,6.666666666666667,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,6
328,17108358,0,8.43877352798589,1.0,1,1,0.0,0,1,21.0,0.0,2.0,0.0,1.0,1,1.3797543055000001,1122.5,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.5,0.0,0.5,0.0,0.0,2
329,17108430,0,23.2250000000001,1.0,2,1,0.0,2,2,49.5,1.0,5.0,1.0,0.0,2,0.8281987757142856,880.0,1.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.5714285714285714,4.142857142857143,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,0.0,7
330,17108437,0,7.60266165818097,3.0,2,2,1.0,3,4,64.5,1.0,1.5,0.0,0.0,2,2.3259691875714283,572.1428571428571,1.0,0.7142857142857143,0.0,0.0,0.0,0.2857142857142857,7.285714285714286,0.42857142857142855,0.0,0.42857142857142855,0.14285714285714285,0.0,7
331,17108450,0,15.7087707527773,2.0,1,1,0.0,3,1,29.5,1.0,6.0,1.0,0.0,1,0.994548669142857,484.2857142857143,1.0,0.42857142857142855,0.0,0.0,0.0,0.5714285714285714,5.285714285714286,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,7
332,17108459,0,12.9861392365589,4.0,2,1,1.0,2,4,59.5,1.0,2.5,0.5,0.0,2,9.732766986749999,729.375,1.375,0.25,0.25,0.5,0.0,0.0,20.25,0.375,0.125,0.25,0.0,0.25,8
333,17108473,0,55.6420966516623,,1,0,,1,3,21.0,0.0,6.0,1.0,0.0,1,1.6090402044999998,560.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.5,0.5,0.0,0.0,0.0,2
334,17108474,0,45.8491068007753,5.0,2,2,0.0,2,2,34.5,0.0,4.0,1.0,0.0,2,12.535655664111111,767.7777777777778,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,20.22222222222222,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,9
335,17108492,0,248.096846377026,1.0,1,0,0.0,0,3,59.5,1.0,1.0,1.0,0.0,1,1.4685067966666665,951.6666666666666,1.0,0.0,0.0,1.0,0.0,0.0,7.333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,3
336,17108500,0,45.9668670131519,3.0,2,0,0.0,0,1,29.5,0.0,1.0,1.0,0.0,2,0.23751906475,615.0,6.75,0.0,0.0,0.0,0.0,1.0,2.25,0.25,0.5,0.0,0.25,0.0,8
337,17108508,0,27.9129811083497,3.0,1,2,0.0,3,2,79.5,1.0,0.0,0.0,0.0,1,2.577446908,527.5,1.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,9.833333333333334,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.0,6
338,17108536,2,13.8545974346511,5.0,3,1,1.0,3,1,23.25,1.0,5.0,1.0,0.0,4,3.686683692370246,801.7914438502673,2.7967914438502675,0.9836956521739131,0.0,0.010869565217391304,0.0,0.005434782608695652,12.165775401069519,0.2756756756756757,0.010810810810810811,0.20540540540540542,0.16216216216216217,0.34594594594594597,187
339,17108576,0,49.6560786020388,3.0,2,0,0.0,3,1,29.5,1.0,3.0,0.5,0.5,2,0.8347083766666666,711.6666666666666,1.0,0.0,0.0,0.0,0.0,1.0,5.333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,3
340,17108595,0,4.65537443824768,5.0,2,1,1.0,2,3,34.5,1.0,5.0,1.0,0.0,2,1.6895846514889632,847.7682926829268,2.1219512195121952,0.18292682926829268,0.012195121951219513,0.04878048780487805,0.0,0.7560975609756098,17.121951219512194,0.2702702702702703,0.17567567567567569,0.20270270270270271,0.33783783783783783,0.013513513513513514,82
341,17108640,0,72.070507775308,2.0,2,2,0.0,3,2,29.5,1.0,4.0,1.0,0.0,2,2.248120278,662.5,1.0,0.0,0.0,0.0,0.0,1.0,13.0,0.5,0.5,0.0,0.0,0.0,2
342,17108643,0,24.142285336274,,2,1,0.0,1,3,39.5,0.0,4.0,0.5,0.5,2,2.67235093,537.5,1.25,0.0,0.25,0.5,0.0,0.25,8.0,0.25,0.0,0.5,0.25,0.0,4
343,17108678,0,30.4799966442913,2.0,1,1,1.0,2,3,49.5,1.0,4.0,1.0,0.0,1,1.197000027837429,753.48,1.02,0.6511627906976745,0.0,0.0,0.0,0.3488372093023256,13.14,0.25,0.45454545454545453,0.2727272727272727,0.022727272727272728,0.0,50
344,17108721,0,13.230014532723,2.0,1,0,0.0,3,3,29.5,1.0,4.0,1.0,0.0,1,22.15436163,1020.0,1.0,0.0,0.0,1.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,1
345,17108723,0,8.28296450460245,2.0,2,1,0.0,1,2,21.0,0.0,1.0,0.0,1.0,2,0.972445615,618.75,1.5,0.0,0.0,1.0,0.0,0.0,5.5,0.5,0.5,0.0,0.0,0.0,4
346,17108735,0,22.0024702019401,4.0,1,0,0.0,3,2,29.5,1.0,4.0,1.0,0.0,1,2.753364794047209,883.8888888888889,1.0,0.0,0.0,0.5,0.0,0.5,20.333333333333332,0.4444444444444444,0.4444444444444444,0.0,0.1111111111111111,0.0,9
347,17108798,0,3517.59776989742,5.0,2,2,1.0,1,4,69.5,0.5,6.0,0.0,0.0,2,3.8696455879482006,749.0681818181819,1.2045454545454546,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,16.863636363636363,0.47058823529411764,0.0,0.38235294117647056,0.029411764705882353,0.11764705882352941,44
348,17108799,0,7.4821032633274,3.0,1,1,1.0,1,2,39.5,1.0,4.0,1.0,0.0,1,4.9147339245,432.5,1.0,0.0,0.0,0.0,1.0,0.0,14.5,0.5,0.5,0.0,0.0,0.0,2
349,17108833,0,6.97920448960254,2.0,2,0,0.0,0,3,29.5,0.5,4.0,1.0,0.0,2,0.390402438,629.6875,1.375,0.0,0.0,0.0,0.0,1.0,3.125,0.1875,0.375,0.25,0.1875,0.0,16
350,17108859,0,21.2809215366859,5.0,2,1,1.0,2,4,74.5,0.5,5.0,0.0,0.0,2,11.140422574999999,632.2222222222222,2.3333333333333335,1.0,0.0,0.0,0.0,0.0,22.22222222222222,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,9
351,17108866,0,14.2921756512214,5.0,2,1,1.0,1,3,29.5,0.5,6.0,1.0,0.0,2,7.427868933999999,706.6666666666666,1.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,15.333333333333334,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,6
352,17108918,0,500.287543208948,3.0,1,1,1.0,2,4,69.5,1.0,6.0,1.0,0.0,1,2.8809162841944222,860.2352941176471,1.2058823529411764,0.6764705882352942,0.058823529411764705,0.058823529411764705,0.0,0.20588235294117646,18.352941176470587,0.40625,0.03125,0.4375,0.125,0.0,34
353,17108982,0,25.006977142822,2.0,1,0,0.0,0,1,21.0,0.0,4.0,1.0,1.0,1,14.198078591396612,873.0,2.3207547169811322,0.4807692307692308,0.0,0.057692307692307696,0.0,0.46153846153846156,25.296296296296298,0.23076923076923078,0.21153846153846154,0.11538461538461539,0.4230769230769231,0.019230769230769232,54
354,17109093,0,24.5250000000004,5.0,2,2,1.0,0,3,54.5,0.5,6.0,1.0,0.0,2,6.884281107700001,700.5,1.4,0.4,0.0,0.2,0.0,0.4,23.6,0.5,0.1,0.3,0.1,0.0,10
355,17109109,0,53.636716762283,3.0,1,1,0.0,0,2,29.5,1.0,4.0,1.0,0.0,1,5.898903014070984,886.9607843137255,1.196078431372549,0.7647058823529411,0.0,0.0196078431372549,0.0,0.21568627450980393,18.235294117647058,0.22,0.12,0.28,0.38,0.0,51
356,17109114,0,13.380944448169,5.0,2,1,1.0,3,1,29.5,1.0,4.0,1.0,0.0,2,7.575966373636365,682.2727272727273,2.090909090909091,0.5454545454545454,0.2727272727272727,0.0,0.0,0.18181818181818182,13.818181818181818,0.18181818181818182,0.45454545454545453,0.0,0.18181818181818182,0.18181818181818182,11
357,17109128,1,0.0,3.0,3,1,1.0,2,2,27.0,1.0,4.0,1.0,0.0,3,4.42038551999182,868.3186813186813,1.9,0.6176470588235294,0.029411764705882353,0.04411764705882353,0.1323529411764706,0.17647058823529413,19.9010989010989,0.3333333333333333,0.13043478260869565,0.34782608695652173,0.08695652173913043,0.10144927536231885,91
358,17109131,0,13.4689650610075,2.0,1,1,0.0,3,2,21.0,1.0,4.0,1.0,0.0,1,24.657244024999997,535.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.5,0.0,0.5,0.0,2
359,17109138,0,8.39642738707066,5.0,2,2,1.0,3,3,69.5,1.0,6.0,0.5,0.0,2,4.741185004066666,613.0,1.2666666666666666,0.7333333333333333,0.0,0.13333333333333333,0.0,0.13333333333333333,11.8,0.3333333333333333,0.13333333333333333,0.5333333333333333,0.0,0.0,15
360,17109147,0,24.799462460098,5.0,2,1,0.0,3,2,29.5,1.0,6.0,1.0,0.5,2,1.7010031125,863.75,2.5,0.625,0.0,0.0,0.0,0.375,8.5,0.25,0.125,0.0,0.375,0.25,8
361,17109239,0,24.8994149816256,5.0,2,1,0.0,1,1,29.5,0.0,4.0,1.0,0.0,2,0.9556685979999999,443.75,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.5,0.25,0.25,0.0,0.0,4
362,17109298,0,39.5708053631702,5.0,2,1,1.0,1,4,44.5,1.0,4.0,0.0,0.0,2,3.5783637195143996,1038.1818181818182,2.0,0.5454545454545454,0.09090909090909091,0.0,0.0,0.36363636363636365,20.454545454545453,0.36363636363636365,0.0,0.2727272727272727,0.36363636363636365,0.0,11
363,17109308,0,8.0626433695714,,2,1,1.0,0,3,64.5,0.0,6.0,0.0,0.0,2,173.3569167,480.0,2.0,1.0,0.0,0.0,0.0,0.0,172.0,,,,,,2
364,17109393,0,6.87451326436774,5.0,1,1,0.0,0,3,69.5,1.0,4.0,1.0,0.0,1,0.7701893545,585.0,1.0,0.0,0.0,0.0,0.0,1.0,6.5,0.5,0.5,0.0,0.0,0.0,2
365,17109407,0,14.4585072125614,5.0,1,1,1.0,1,3,39.5,0.0,4.0,1.0,0.0,1,15.765167001633538,784.5384615384615,1.1153846153846154,1.0,0.0,0.0,0.0,0.0,30.115384615384617,0.21739130434782608,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.0,26
366,17109408,0,13.3548715811657,,1,1,0.0,1,2,29.5,0.0,4.0,1.0,0.0,1,13.088248060000002,525.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,0.5,0.5,0.0,0.0,0.0,2
367,17109418,0,26.5428930256952,4.0,2,1,1.0,3,4,64.5,1.0,6.0,0.5,0.0,2,1.6232281756666669,506.6666666666667,1.0,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,9.666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,6
368,17109425,1,14.2911122779831,5.0,3,2,1.0,2,3,33.666666666666664,1.0,5.0,1.0,0.0,3,11.168729477444446,597.2222222222222,1.2222222222222223,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,15.666666666666666,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,9
369,17109444,0,65.443977121464,,1,0,1.0,3,3,89.5,1.0,1.0,0.0,0.0,1,1.272567808,503.3333333333333,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,3
370,17109495,0,492.9,1.0,1,0,0.0,0,3,49.5,1.0,4.0,1.0,0.0,1,2.494378809285714,810.0,1.4285714285714286,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714,16.571428571428573,0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,7
371,17109509,0,21.0921584424817,2.0,1,1,0.0,3,4,59.5,1.0,4.0,1.0,0.0,1,2.119450236363636,740.0,1.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.7272727272727273,8.909090909090908,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.0,0.0,11
372,17109521,0,33.7328394872322,1.0,1,1,0.0,3,3,69.5,1.0,4.0,0.0,0.0,1,0.8478607295,620.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.5,0.0,0.5,0.0,0.0,2
373,17109547,0,340.728795700219,5.0,3,2,1.0,1,1,39.5,1.0,4.333333333333333,1.0,0.0,3,4.7642709558633705,789.0,1.8771929824561404,0.5175438596491229,0.043859649122807015,0.2807017543859649,0.0,0.15789473684210525,22.657894736842106,0.33035714285714285,0.26785714285714285,0.29464285714285715,0.07142857142857142,0.03571428571428571,114
374,17109580,0,4.25535023463105,3.0,1,1,0.0,1,2,49.5,1.0,1.0,1.0,0.0,1,3.9041982676000004,574.0,1.0,0.0,0.0,0.4,0.0,0.6,8.6,0.2,0.4,0.2,0.2,0.0,5
375,17109586,0,27.0688295274431,4.0,1,0,0.0,0,1,21.0,0.0,1.0,0.0,1.0,1,0.6,652.5,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.5,0.5,0.0,0.0,0.0,2
376,17109606,0,343.879591922837,3.0,1,2,0.0,1,2,29.5,1.0,4.0,1.0,0.0,1,4.421779597833333,690.0,1.1666666666666667,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,10.666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,6
377,17109646,0,21.0940935064689,3.0,2,1,0.0,3,1,29.5,0.5,1.0,1.0,0.0,2,3.9246105165190133,821.9032258064516,1.7258064516129032,0.8070175438596491,0.017543859649122806,0.0,0.0,0.17543859649122806,14.483870967741936,0.3442622950819672,0.13114754098360656,0.14754098360655737,0.3114754098360656,0.06557377049180328,62
378,17109690,0,24.8795288475918,1.0,1,0,0.0,0,1,29.5,1.0,4.0,1.0,0.0,1,5.631540375634864,857.3142857142857,1.7142857142857142,0.2,0.0,0.0,0.0,0.8,28.02857142857143,0.11428571428571428,0.14285714285714285,0.17142857142857143,0.5714285714285714,0.0,35
379,17109703,0,15.4295902066056,5.0,2,2,1.0,2,4,59.5,0.5,1.5,0.5,0.0,2,1.41,622.5,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.5,0.0,0.5,0.0,0.0,2
380,17109776,0,2978.30812361259,5.0,2,2,1.0,2,2,64.5,1.0,4.0,1.0,0.0,2,4.875720702285716,761.0714285714286,1.4285714285714286,0.7142857142857143,0.14285714285714285,0.0,0.0,0.14285714285714285,11.285714285714286,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,14
381,17109798,0,23.5863182585197,1.0,2,1,0.0,1,1,44.5,1.0,2.5,1.0,0.0,2,2.7971459401428573,837.8571428571429,1.5714285714285714,1.0,0.0,0.0,0.0,0.0,11.571428571428571,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857,0.0,7
382,17109802,0,48.2107956974563,5.0,2,1,0.0,3,1,34.5,1.0,2.0,0.5,0.0,2,2.36136514275,713.75,2.0,1.0,0.0,0.0,0.0,0.0,7.75,0.25,0.0,0.75,0.0,0.0,8
383,17109898,2,24.5220709351851,5.0,3,2,0.0,1,1,22.25,1.0,2.0,0.5,0.0,4,1.9794551927852448,928.0694444444445,3.3194444444444446,0.6956521739130435,0.043478260869565216,0.057971014492753624,0.0,0.2028985507246377,17.944444444444443,0.3728813559322034,0.05084745762711865,0.3050847457627119,0.1864406779661017,0.0847457627118644,72
384,17110037,0,9.01591230828389,4.0,2,2,1.0,2,4,69.5,1.0,3.0,0.0,0.0,2,3.06335903,885.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.5,0.0,0.0,0.5,0.0,2
