hhid,numchildren,hh_wt_revised,hhincome_broad,hhsize,vehicle_count,home_ownership,offpark,year_residence,mean_age,proportion_white,mean_education_year,proportion_employed,proportion_student,mean_distance,mean_depart_time,mean_num_travelers,prop_driving_alone,prop_driving_with_others,prop_transit,prop_biking,prop_walking,mean_duration,prop_went_home,prop_went_work,prop_errands,prop_social,prop_gave_ride,cluster
17107716,0,7.09553399821063,2.0,1,0,0.0,10,3,39.5,0.0,6.0,0.0,0.0,0.4247070785,592.5,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.5,0.0,0.0,0.5,0.0,2
17107789,0,28.9037480256046,1.0,1,0,0.0,10,2,21.0,0.0,4.0,0.0,1.0,0.6833333333333332,680.0,1.0,0.0,0.0,0.0,0.0,1.0,6.666666666666668,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,2
17107836,0,8.00319634441885,3.0,2,1,0.0,1,3,69.5,1.0,4.0,0.0,0.0,1.3552047202000002,756.0,2.0,0.5333333333333333,0.0,0.0,0.0,0.4666666666666667,5.7333333333333325,0.3333333333333333,0.0,0.13333333333333333,0.5333333333333333,0.0,5
17107845,0,25.367046023496197,4.0,2,1,0.0,0,3,29.5,1.0,4.0,1.0,0.0,1.22456689825,776.25,1.5,0.0,0.0,0.0,0.25,0.75,7.125,0.5,0.25,0.25,0.0,0.0,2
17107940,1,23.9147296054765,4.0,3,2,0.0,1,2,20.33333333333333,1.0,5.0,1.0,0.0,2.731839325882352,714.7058823529413,1.4705882352941178,0.7647058823529411,0.0,0.0,0.0,0.2352941176470588,8.411764705882353,0.35294117647058826,0.29411764705882354,0.2352941176470588,0.0,0.1176470588235294,0
17107944,0,8.8359763985925,5.0,2,2,0.0,2,2,34.5,1.0,5.0,1.0,0.0,1.3943565240000002,800.5882352941177,1.2941176470588236,0.2352941176470588,0.0,0.0,0.0,0.7647058823529411,4.176470588235294,0.4117647058823529,0.1176470588235294,0.2352941176470588,0.2352941176470588,0.0,2
17107945,0,98.989264122767,2.0,1,0,0.0,1,3,39.5,1.0,2.0,1.0,0.0,1.3026939912291526,919.5172413793103,1.5517241379310345,0.0,0.10344827586206896,0.1724137931034483,0.0,0.7241379310344828,15.310344827586205,0.35714285714285715,0.17857142857142858,0.10714285714285714,0.32142857142857145,0.03571428571428571,2
17108000,0,15.3449751461122,2.0,1,0,0.0,1,2,29.5,1.0,4.0,1.0,0.0,1.9517096545065704,957.6666666666665,2.1388888888888893,0.1935483870967742,0.16129032258064516,0.12903225806451613,0.0967741935483871,0.41935483870967744,17.22222222222222,0.30303030303030304,0.15151515151515152,0.12121212121212123,0.42424242424242425,0.0,2
17108016,0,8.95672357950141,5.0,1,1,0.0,1,2,29.5,0.0,4.0,1.0,0.0,4.9077124327999995,629.0,1.0,0.0,0.0,0.6,0.0,0.4,13.2,0.2,0.4,0.4,0.0,0.0,3
17108039,1,27.3469106706178,3.0,4,2,0.0,2,2,35.125,0.0,2.0,0.6666666666666666,0.6666666666666666,10.373921996928573,724.6428571428571,1.8571428571428568,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0,16.428571428571427,0.42857142857142855,0.35714285714285715,0.0,0.0,0.21428571428571427,0
17108043,0,7.106816686622599,3.0,1,0,0.0,1,1,29.5,0.0,6.0,1.0,0.0,2.409653584604372,971.6923076923076,1.7307692307692308,0.0,0.2,0.44,0.0,0.36,19.923076923076927,0.3043478260869565,0.13043478260869565,0.21739130434782608,0.3478260869565217,0.0,2
17108135,0,4.25,3.0,1,0,1.0,1,3,49.5,1.0,6.0,1.0,0.0,3.856331988,632.5,1.5,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,9.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,2
17108200,0,21.2173114687429,5.0,2,1,1.0,2,4,39.5,1.0,4.0,1.0,0.0,3.3835722186666666,610.0,2.0,1.0,0.0,0.0,0.0,0.0,11.666666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1
17108247,0,6.982132824098329,5.0,1,1,1.0,1,3,49.5,1.0,6.0,1.0,0.0,4.20093398825,646.25,1.0,1.0,0.0,0.0,0.0,0.0,10.5,0.25,0.75,0.0,0.0,0.0,1
17108281,0,4.41176758102608,2.0,1,1,0.0,10,1,29.5,0.0,2.0,1.0,0.0,4.127644555794161,903.5714285714287,1.5714285714285714,0.8787878787878788,0.030303030303030307,0.0,0.0,0.09090909090909093,14.771428571428574,0.2571428571428571,0.2,0.2857142857142857,0.22857142857142854,0.028571428571428567,2
17108306,0,4.53811476664872,5.0,1,1,1.0,1,3,39.5,1.0,4.0,1.0,0.0,1.4238716465000003,873.75,1.25,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,8.0,0.5,0.25,0.0,0.25,0.0,1
17108315,0,25.2944946552173,1.0,2,1,0.0,0,2,21.0,0.5,5.0,1.0,0.0,778.0028877366666,676.6666666666666,1.0,1.0,0.0,0.0,0.0,0.0,691.3333333333335,0.0,0.0,0.0,1.0,0.0,4
17108351,0,513.403580280168,3.0,2,0,0.0,0,3,44.5,1.0,2.5,1.0,0.5,1.0119026734999998,613.3333333333334,1.0,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,6.666666666666668,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,3
17108358,0,8.438773527985889,1.0,1,1,0.0,0,1,21.0,0.0,2.0,0.0,1.0,1.3797543055,1122.5,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.5,0.0,0.5,0.0,0.0,2
17108430,0,23.2250000000001,1.0,2,1,0.0,2,2,49.5,1.0,5.0,1.0,0.0,0.8281987757142856,880.0,1.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.5714285714285714,4.142857142857143,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,0.0,2
17108437,0,7.60266165818097,3.0,2,2,1.0,3,4,64.5,1.0,1.5,0.0,0.0,2.3259691875714283,572.1428571428571,1.0,0.7142857142857143,0.0,0.0,0.0,0.2857142857142857,7.2857142857142865,0.42857142857142855,0.0,0.42857142857142855,0.14285714285714285,0.0,5
17108450,0,15.7087707527773,2.0,1,1,0.0,6,1,29.5,1.0,6.0,1.0,0.0,0.994548669142857,484.28571428571433,1.0,0.42857142857142855,0.0,0.0,0.0,0.5714285714285714,5.285714285714286,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,2
17108459,0,12.9861392365589,4.0,2,1,1.0,2,4,59.5,1.0,2.5,0.5,0.0,9.732766986749999,729.375,1.375,0.25,0.25,0.5,0.0,0.0,20.25,0.375,0.125,0.25,0.0,0.25,5
17108474,0,45.849106800775296,5.0,2,2,0.0,2,2,34.5,0.0,4.0,1.0,0.0,12.535655664111113,767.7777777777777,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,20.222222222222218,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,1
17108492,0,248.096846377026,1.0,1,0,0.0,0,3,59.5,1.0,1.0,1.0,0.0,1.4685067966666665,951.6666666666665,1.0,0.0,0.0,1.0,0.0,0.0,7.333333333333332,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,5
17108500,0,45.966867013151905,3.0,2,0,0.0,0,1,29.5,0.0,1.0,1.0,0.0,0.23751906475,615.0,6.75,0.0,0.0,0.0,0.0,1.0,2.25,0.25,0.5,0.0,0.25,0.0,2
17108508,0,27.9129811083497,3.0,1,2,0.0,10,2,79.5,1.0,0.0,0.0,0.0,2.577446908,527.5,1.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,9.833333333333334,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.0,5
17108536,2,13.854597434651101,5.0,4,1,1.0,4,1,23.25,1.0,5.0,1.0,0.0,3.686683692370246,801.7914438502672,2.7967914438502675,0.9836956521739132,0.0,0.010869565217391304,0.0,0.005434782608695652,12.165775401069519,0.2756756756756757,0.010810810810810813,0.20540540540540544,0.16216216216216214,0.345945945945946,0
17108576,0,49.6560786020388,3.0,2,0,0.0,10,1,29.5,1.0,3.0,0.5,0.5,0.8347083766666666,711.6666666666665,1.0,0.0,0.0,0.0,0.0,1.0,5.333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,2
17108595,0,4.655374438247679,5.0,2,1,1.0,2,3,34.5,1.0,5.0,1.0,0.0,1.6895846514889632,847.7682926829268,2.1219512195121952,0.18292682926829268,0.012195121951219513,0.04878048780487805,0.0,0.7560975609756098,17.121951219512194,0.2702702702702703,0.17567567567567569,0.20270270270270271,0.33783783783783783,0.013513513513513514,2
17108640,0,72.070507775308,2.0,2,2,0.0,10,2,29.5,1.0,4.0,1.0,0.0,2.248120278,662.5,1.0,0.0,0.0,0.0,0.0,1.0,13.0,0.5,0.5,0.0,0.0,0.0,3
17108678,0,30.4799966442913,2.0,1,1,1.0,2,3,49.5,1.0,4.0,1.0,0.0,1.1970000278374289,753.48,1.02,0.6511627906976745,0.0,0.0,0.0,0.3488372093023256,13.14,0.25,0.4545454545454545,0.2727272727272727,0.022727272727272728,0.0,1
17108721,0,13.230014532723,2.0,1,0,0.0,10,3,29.5,1.0,4.0,1.0,0.0,22.15436163,1020.0,1.0,0.0,0.0,1.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,3
17108723,0,8.28296450460245,2.0,2,1,0.0,1,2,21.0,0.0,1.0,0.0,1.0,0.972445615,618.75,1.5,0.0,0.0,1.0,0.0,0.0,5.5,0.5,0.5,0.0,0.0,0.0,3
17108735,0,22.002470201940103,4.0,1,0,0.0,10,2,29.5,1.0,4.0,1.0,0.0,2.7533647940472092,883.8888888888888,1.0,0.0,0.0,0.5,0.0,0.5,20.33333333333333,0.4444444444444444,0.4444444444444444,0.0,0.1111111111111111,0.0,3
17108798,0,3517.59776989742,5.0,2,2,1.0,1,4,69.5,0.5,6.0,0.0,0.0,3.869645587948201,749.0681818181819,1.2045454545454546,0.9090909090909092,0.0,0.0,0.0,0.09090909090909093,16.863636363636363,0.4705882352941176,0.0,0.38235294117647056,0.029411764705882356,0.1176470588235294,5
17108799,0,7.4821032633274,3.0,1,1,1.0,1,2,39.5,1.0,4.0,1.0,0.0,4.9147339245,432.5,1.0,0.0,0.0,0.0,1.0,0.0,14.5,0.5,0.5,0.0,0.0,0.0,3
17108833,0,6.979204489602539,2.0,2,0,0.0,0,3,29.5,0.5,4.0,1.0,0.0,0.39040243799999996,629.6875,1.375,0.0,0.0,0.0,0.0,1.0,3.125,0.1875,0.375,0.25,0.1875,0.0,2
17108859,0,21.2809215366859,5.0,2,1,1.0,2,4,74.5,0.5,5.0,0.0,0.0,11.140422575,632.2222222222222,2.333333333333333,1.0,0.0,0.0,0.0,0.0,22.222222222222218,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,5
17108866,0,14.292175651221399,5.0,2,1,1.0,1,3,29.5,0.5,6.0,1.0,0.0,7.427868933999998,706.6666666666665,1.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,15.333333333333336,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,1
17108918,0,500.28754320894797,3.0,1,1,1.0,2,4,69.5,1.0,6.0,1.0,0.0,2.8809162841944222,860.2352941176471,1.2058823529411764,0.6764705882352942,0.05882352941176471,0.05882352941176471,0.0,0.2058823529411765,18.352941176470583,0.40625,0.03125,0.4375,0.125,0.0,5
17108982,0,25.006977142822,2.0,1,0,0.0,0,1,21.0,0.0,4.0,1.0,1.0,14.198078591396612,873.0,2.320754716981132,0.4807692307692308,0.0,0.0576923076923077,0.0,0.4615384615384616,25.296296296296298,0.2307692307692308,0.21153846153846154,0.1153846153846154,0.4230769230769231,0.019230769230769232,2
17109093,0,24.5250000000004,5.0,2,2,1.0,0,3,54.5,0.5,6.0,1.0,0.0,6.884281107700001,700.5,1.4,0.4,0.0,0.2,0.0,0.4,23.6,0.5,0.1,0.3,0.1,0.0,1
17109109,0,53.636716762283,3.0,1,1,0.0,0,2,29.5,1.0,4.0,1.0,0.0,5.898903014070983,886.9607843137254,1.196078431372549,0.7647058823529411,0.0,0.0196078431372549,0.0,0.21568627450980396,18.235294117647054,0.22,0.12,0.28,0.38,0.0,2
17109114,0,13.380944448169,5.0,2,1,1.0,3,1,29.5,1.0,4.0,1.0,0.0,7.575966373636365,682.2727272727273,2.090909090909091,0.5454545454545454,0.2727272727272727,0.0,0.0,0.18181818181818185,13.818181818181818,0.18181818181818185,0.4545454545454545,0.0,0.18181818181818185,0.18181818181818185,1
17109128,1,0.0,3.0,3,1,1.0,2,2,27.0,1.0,4.0,1.0,0.0,4.420385519991821,868.3186813186812,1.9,0.6176470588235294,0.029411764705882356,0.04411764705882353,0.1323529411764706,0.17647058823529413,19.901098901098898,0.3333333333333333,0.13043478260869565,0.3478260869565217,0.08695652173913042,0.10144927536231883,0
17109131,0,13.4689650610075,2.0,1,1,0.0,10,2,21.0,1.0,4.0,1.0,0.0,24.657244025,535.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.5,0.0,0.5,0.0,2
17109138,0,8.396427387070661,5.0,2,2,1.0,4,3,69.5,1.0,6.0,0.5,0.0,4.741185004066666,613.0,1.2666666666666666,0.7333333333333333,0.0,0.13333333333333333,0.0,0.13333333333333333,11.8,0.3333333333333333,0.13333333333333333,0.5333333333333333,0.0,0.0,5
17109147,0,24.799462460098,5.0,2,1,0.0,10,2,29.5,1.0,6.0,1.0,0.5,1.7010031125,863.75,2.5,0.625,0.0,0.0,0.0,0.375,8.5,0.25,0.125,0.0,0.375,0.25,2
17109239,0,24.8994149816256,5.0,2,1,0.0,1,1,29.5,0.0,4.0,1.0,0.0,0.955668598,443.75,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.5,0.25,0.25,0.0,0.0,3
17109298,0,39.5708053631702,5.0,2,1,1.0,1,4,44.5,1.0,4.0,0.0,0.0,3.5783637195144,1038.1818181818182,2.0,0.5454545454545454,0.09090909090909093,0.0,0.0,0.3636363636363637,20.454545454545453,0.3636363636363637,0.0,0.2727272727272727,0.3636363636363637,0.0,5
17109393,0,6.8745132643677405,5.0,1,1,0.0,0,3,69.5,1.0,4.0,1.0,0.0,0.7701893545,585.0,1.0,0.0,0.0,0.0,0.0,1.0,6.5,0.5,0.5,0.0,0.0,0.0,3
17109407,0,14.4585072125614,5.0,1,1,1.0,1,3,39.5,0.0,4.0,1.0,0.0,15.765167001633538,784.5384615384614,1.1153846153846154,1.0,0.0,0.0,0.0,0.0,30.115384615384613,0.21739130434782608,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.0,1
17109418,0,26.5428930256952,4.0,2,1,1.0,8,4,64.5,1.0,6.0,0.5,0.0,1.6232281756666669,506.66666666666674,1.0,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,9.666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,5
17109425,1,14.2911122779831,5.0,3,2,1.0,2,3,33.666666666666664,1.0,5.0,1.0,0.0,11.168729477444446,597.2222222222222,1.2222222222222223,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,15.666666666666664,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0
17109495,0,492.9,1.0,1,0,0.0,0,3,49.5,1.0,4.0,1.0,0.0,2.4943788092857138,810.0,1.4285714285714286,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714,16.571428571428573,0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,2
17109509,0,21.0921584424817,2.0,1,1,0.0,10,4,59.5,1.0,4.0,1.0,0.0,2.119450236363636,740.0,1.0,0.18181818181818185,0.0,0.0,0.09090909090909093,0.7272727272727273,8.909090909090908,0.2727272727272727,0.18181818181818185,0.5454545454545454,0.0,0.0,5
17109521,0,33.7328394872322,1.0,1,1,0.0,10,3,69.5,1.0,4.0,0.0,0.0,0.8478607295,620.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.5,0.0,0.5,0.0,0.0,5
17109547,0,340.728795700219,5.0,3,2,1.0,1,1,39.5,1.0,4.333333333333333,1.0,0.0,4.7642709558633705,789.0,1.8771929824561404,0.5175438596491229,0.04385964912280702,0.2807017543859649,0.0,0.15789473684210525,22.657894736842106,0.33035714285714285,0.26785714285714285,0.29464285714285715,0.07142857142857142,0.03571428571428571,1
17109580,0,4.25535023463105,3.0,1,1,0.0,1,2,49.5,1.0,1.0,1.0,0.0,3.9041982676,574.0,1.0,0.0,0.0,0.4,0.0,0.6,8.6,0.2,0.4,0.2,0.2,0.0,2
17109586,0,27.068829527443103,4.0,1,0,0.0,0,1,21.0,0.0,1.0,0.0,1.0,0.6,652.5,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.5,0.5,0.0,0.0,0.0,3
17109606,0,343.879591922837,3.0,1,3,0.0,1,2,29.5,1.0,4.0,1.0,0.0,4.421779597833333,690.0,1.1666666666666667,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,10.666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,1
17109646,0,21.094093506468898,3.0,2,1,0.0,10,1,29.5,0.5,1.0,1.0,0.0,3.924610516519013,821.9032258064516,1.7258064516129032,0.8070175438596491,0.017543859649122806,0.0,0.0,0.17543859649122806,14.483870967741936,0.3442622950819672,0.13114754098360654,0.14754098360655735,0.3114754098360656,0.06557377049180327,2
17109690,0,24.8795288475918,1.0,1,0,0.0,0,1,29.5,1.0,4.0,1.0,0.0,5.631540375634863,857.3142857142857,1.7142857142857142,0.2,0.0,0.0,0.0,0.8,28.02857142857143,0.11428571428571427,0.14285714285714285,0.17142857142857146,0.5714285714285714,0.0,2
17109703,0,15.4295902066056,5.0,2,2,1.0,2,4,59.5,0.5,1.5,0.5,0.0,1.41,622.5,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.5,0.0,0.5,0.0,0.0,5
17109776,0,2978.3081236125895,5.0,2,2,1.0,2,2,64.5,1.0,4.0,1.0,0.0,4.875720702285716,761.0714285714287,1.4285714285714286,0.7142857142857143,0.14285714285714285,0.0,0.0,0.14285714285714285,11.285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,1
17109798,0,23.586318258519697,1.0,2,1,0.0,1,1,44.5,1.0,2.5,1.0,0.0,2.7971459401428573,837.8571428571429,1.5714285714285714,1.0,0.0,0.0,0.0,0.0,11.571428571428573,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857,0.0,2
17109802,0,48.21079569745629,5.0,2,1,0.0,10,1,34.5,1.0,2.0,0.5,0.0,2.36136514275,713.75,2.0,1.0,0.0,0.0,0.0,0.0,7.75,0.25,0.0,0.75,0.0,0.0,1
17109898,2,24.522070935185102,5.0,4,2,0.0,1,1,22.25,1.0,2.0,0.5,0.0,1.9794551927852448,928.0694444444445,3.3194444444444446,0.6956521739130435,0.043478260869565216,0.05797101449275361,0.0,0.2028985507246377,17.944444444444443,0.3728813559322034,0.05084745762711865,0.3050847457627119,0.1864406779661017,0.0847457627118644,0
17110037,0,9.015912308283891,4.0,2,2,1.0,2,4,69.5,1.0,3.0,0.0,0.0,3.06335903,885.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.5,0.0,0.0,0.5,0.0,5
17110038,0,14.125186347949299,3.0,1,1,1.0,1,4,69.5,1.0,4.0,1.0,0.0,7.0416868575,560.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,0.5,0.5,0.0,0.0,0.0,3
17110071,0,294.210600538067,5.0,2,2,1.0,3,4,49.5,1.0,4.0,1.0,0.0,5.570528877299999,593.0,1.0,1.0,0.0,0.0,0.0,0.0,11.7,0.4,0.3,0.3,0.0,0.0,1
17110109,2,588.599999981765,5.0,4,1,1.0,0,3,23.25,1.0,4.0,0.5,0.0,21.364271830098435,772.6120689655173,2.7758620689655173,0.8073394495412844,0.0,0.01834862385321101,0.0,0.1743119266055046,16.439655172413794,0.29464285714285715,0.008928571428571428,0.2857142857142857,0.17857142857142858,0.23214285714285715,0
17110124,0,33.1730876865422,4.0,2,0,0.0,2,3,69.5,1.0,6.0,0.0,0.0,2.1085781048571426,477.1428571428572,1.2857142857142858,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,8.428571428571429,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,5
17110136,0,25.1656021735618,3.0,2,1,0.0,0,3,29.5,0.5,2.5,1.0,0.5,1.8006831140000001,718.75,1.0,0.0,0.0,0.375,0.0,0.625,7.875,0.25,0.375,0.25,0.125,0.0,2
17110230,0,23.826065795733104,3.0,2,1,0.0,3,3,34.5,0.5,3.0,1.0,0.0,2.843393696,517.5,1.0,1.0,0.0,0.0,0.0,0.0,14.0,0.5,0.5,0.0,0.0,0.0,1
17110265,0,25.0754177709726,3.0,1,0,0.0,0,1,39.5,1.0,4.0,1.0,0.0,1.3451646531666668,829.1666666666665,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,6.666666666666668,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,2
17110279,0,4.53811476664872,5.0,2,0,0.0,1,3,29.5,1.0,5.0,1.0,0.0,0.9769552904285714,609.2857142857142,1.1428571428571428,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,7.142857142857142,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.0,3
17110311,0,28.9476013671388,1.0,1,0,0.0,0,1,21.0,0.0,2.0,0.0,1.0,1.5865883541621957,875.8,1.7307692307692308,0.08695652173913042,0.08695652173913042,0.043478260869565216,0.0,0.7826086956521741,15.371428571428574,0.36,0.24,0.32,0.08,0.0,2
17110331,0,21.565907050506897,2.0,1,1,0.0,10,1,29.5,1.0,6.0,1.0,0.0,2.2515378185,705.0,1.75,0.0,0.25,0.25,0.0,0.5,5.75,0.25,0.25,0.25,0.25,0.0,2
17110337,0,19.1296451328702,1.0,2,1,1.0,1,2,69.5,1.0,1.0,0.0,1.0,4.07634910275,626.875,1.0,0.25,0.0,0.5,0.0,0.25,11.25,0.5,0.25,0.125,0.125,0.0,5
17110340,0,116.805798043685,4.0,2,2,0.0,0,2,29.5,1.0,5.0,1.0,0.0,7.0524076890956815,922.55,1.2,0.6,0.0,0.0,0.0,0.4,27.9,0.45,0.3,0.15,0.1,0.0,1
17110364,0,28.6121009666185,4.0,1,1,0.0,10,1,29.5,1.0,1.0,1.0,0.0,1.237149661,821.6666666666665,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,6.5,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,2
17110378,2,24.521977774312898,5.0,4,2,1.0,2,4,22.25,1.0,4.0,0.5,0.0,2.0860497456050693,897.0223880597015,2.6791044776119404,0.31343283582089554,0.02985074626865672,0.04477611940298507,0.27611940298507465,0.3358208955223881,14.664179104477613,0.4015151515151515,0.05303030303030303,0.17424242424242425,0.18181818181818185,0.1893939393939394,0
17110379,0,6.9750000000000405,5.0,2,1,0.0,1,1,34.5,1.0,4.0,1.0,0.0,3.055902578,562.5,1.0,0.0,0.0,1.0,0.0,0.0,11.0,0.5,0.5,0.0,0.0,0.0,3
17110382,0,9.795215163453651,3.0,1,0,1.0,1,4,69.5,1.0,6.0,0.0,0.0,2.627601237345332,909.4285714285713,1.3571428571428572,0.0,0.0,0.25,0.0,0.75,15.928571428571427,0.4615384615384616,0.0,0.38461538461538464,0.07692307692307693,0.07692307692307693,5
17110387,0,12.987535923777498,2.0,1,1,1.0,2,4,59.5,1.0,1.0,1.0,0.0,18.103436961333333,766.6666666666665,1.0,1.0,0.0,0.0,0.0,0.0,24.66666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1
17110399,0,14.468190797745303,3.0,1,1,1.0,1,4,49.5,1.0,4.0,1.0,0.0,13.823226388666669,608.3333333333334,1.0,1.0,0.0,0.0,0.0,0.0,25.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1
17110430,1,0.0,5.0,3,2,1.0,0,3,35.166666666666664,0.0,5.0,1.0,0.0,3.713221644716265,787.3968253968254,1.8032786885245904,0.8666666666666667,0.0,0.0,0.0,0.13333333333333333,47.12698412698413,0.3278688524590164,0.16393442622950818,0.16393442622950818,0.26229508196721313,0.08196721311475409,0
17110533,0,14.4773423407921,4.0,1,1,0.0,1,2,49.5,1.0,6.0,1.0,0.0,2.6798015325,714.5,1.0,0.6,0.0,0.0,0.0,0.4,8.7,0.125,0.375,0.25,0.25,0.0,2
17110571,0,215.568496183117,5.0,1,1,1.0,1,4,59.5,1.0,6.0,1.0,0.0,0.8321711117499999,552.5,1.0,0.0,0.0,0.25,0.0,0.75,6.0,0.25,0.5,0.25,0.0,0.0,1
17110607,0,14.4500000000002,5.0,2,1,1.0,2,4,39.5,1.0,5.0,1.0,0.0,2.2295156992352942,775.5882352941177,1.5294117647058822,0.4705882352941176,0.1176470588235294,0.0,0.1176470588235294,0.29411764705882354,8.294117647058824,0.2352941176470588,0.4117647058823529,0.05882352941176471,0.29411764705882354,0.0,1
17110733,1,27.012680432950603,5.0,3,2,1.0,2,2,27.0,0.5,5.0,1.0,0.0,2.8318983325000007,520.0,1.5,1.0,0.0,0.0,0.0,0.0,10.5,0.375,0.375,0.0,0.0,0.25,0
17110737,0,12.975000000000401,5.0,2,2,0.0,10,3,34.5,1.0,4.0,1.0,0.0,9.308264128792203,923.1521739130437,1.0888888888888888,0.7111111111111111,0.0,0.2222222222222222,0.0,0.06666666666666668,22.82608695652174,0.3953488372093023,0.2790697674418605,0.2558139534883721,0.06976744186046513,0.0,1
17110760,0,21.4287558763957,4.0,1,1,0.0,10,2,29.5,0.0,6.0,1.0,0.0,4.6773702025000015,600.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.5,0.5,0.0,0.0,0.0,3
17110793,0,6.95126523404566,3.0,2,1,0.0,1,3,34.5,1.0,3.5,1.0,0.0,1.8917640095,772.5,1.5,0.0,0.0,1.0,0.0,0.0,11.0,0.5,0.5,0.0,0.0,0.0,3
17110794,0,26.1618476839783,5.0,2,1,1.0,0,4,69.5,1.0,3.0,0.5,0.0,2.774462939733333,723.3333333333335,1.6666666666666667,0.7333333333333333,0.0,0.0,0.0,0.26666666666666666,9.733333333333333,0.3333333333333333,0.0,0.2,0.4666666666666667,0.0,5
17110834,0,21.5891846333225,5.0,2,1,0.0,2,1,29.5,1.0,5.0,1.0,0.0,2.998913980571428,629.2857142857142,2.571428571428572,0.0,0.42857142857142855,0.2857142857142857,0.0,0.2857142857142857,8.285714285714286,0.16666666666666666,0.5,0.0,0.3333333333333333,0.0,2
17110895,0,45.812538827304294,3.0,1,0,0.0,0,1,29.5,1.0,6.0,1.0,0.0,1.37152113975,578.75,1.0,0.0,0.0,0.5,0.0,0.5,6.5,0.25,0.5,0.0,0.25,0.0,3
17110932,0,25.5323082475986,1.0,1,1,1.0,10,4,69.5,1.0,6.0,1.0,0.0,2.131769100875,536.25,1.0,0.5,0.0,0.0,0.0,0.5,8.5,0.375,0.25,0.375,0.0,0.0,5
17110958,1,15.6376102312048,3.0,3,2,1.0,1,2,23.66666666666667,1.0,4.0,1.0,0.0,5.379651911782559,833.078947368421,1.5,0.7105263157894737,0.0,0.0,0.0,0.2894736842105263,19.36842105263158,0.3684210526315789,0.2894736842105263,0.2894736842105263,0.05263157894736842,0.0,1
17111072,0,196.431957647355,5.0,1,1,1.0,1,2,29.5,0.0,4.0,1.0,0.0,4.361403049,507.5,3.0,0.5,0.0,0.0,0.0,0.5,10.0,0.25,0.5,0.0,0.25,0.0,1
