-122.35602800000001,"0    4.68614
Name: distance.value, dtype: float64",16 Roy Street,4.4,47.625595000000004,ChIJ04rJKkIVkFQRNwFUN1w19MU,Seattle,Emerald City Medical Arts,,,,,,,,,hospital,
-122.32493400000001,"0    1.806712
Name: distance.value, dtype: float64",901 Boren Avenue #100,5.0,47.60877800000001,ChIJO2Jv2MlqkFQRi23SlTQHf30,Seattle,Cabrini Pharmacy Services,,,,,,,,,pharmacy,
-122.32204920000001,"0    1.594779
Name: distance.value, dtype: float64",515 Minor Avenue #120,4.6,47.6064224,ChIJf4OkAMhqkFQRRGRx8i3KTLQ,Seattle,Eastern's Pharmacy,,,,,,,,,pharmacy,
-122.337083,"0    2.490988
Name: distance.value, dtype: float64",1628 5th Avenue,4.1,47.612679799999995,ChIJQaN1sbRqkFQRN6UD2WyVjPw,Seattle,Bartell Drugs Downtown,,,,,,,,,pharmacy,
-122.3289018,"0    2.041019
Name: distance.value, dtype: float64",904 7th Avenue #103,4.1,47.60700620000001,ChIJvy--5ctqkFQRKK47jj4EcJI,Seattle,Kelley-Ross Pharmacy at the Polyclinic,,,,,,,,,pharmacy,
-122.32547530000001,"0    1.476072
Name: distance.value, dtype: float64",1001 Madison Street,2.7,47.60905460000001,ChIJTQA1PbZqkFQRD8UKq5oP6dE,Seattle,CVS Pharmacy Specialty Services,,,,,,,,,pharmacy,
-122.31299170000001,"0    3.978869
Name: distance.value, dtype: float64",4344 University Way Northeast,3.6,47.6611103,ChIJkT1x4IoUkFQRON2yO2N9FJk,Seattle,Bartell Drugs University Way Store,,,,,,,,,pharmacy,
-122.2787496,"0    2.123058
Name: distance.value, dtype: float64",4130 East Madison Street,4.5,47.6355614,ChIJaxkF0rUUkFQR1SvPwUYWcyk,Seattle,Pharmaca Integrative Pharmacy,,,,,,,,,pharmacy,
-122.324203,"0    1.83468
Name: distance.value, dtype: float64",325 9th Avenue,5.0,47.60407599999999,ChIJsaW7rLlqkFQRMhrkt5Fj_v8,Seattle,"Robert Santucci, RPH",,,,,,,,,pharmacy,
-122.35580800000001,"0    4.865755
Name: distance.value, dtype: float64",415 1st Avenue North,2.6,47.62289000000001,ChIJ0ejyd0QVkFQR4WHjV3qZae0,Seattle,United States Postal Service,,,,,,,,,post_office,
