block_group,mode,departure_time,distance,duration,destination_blockgroup,destination,lat,lon,neighborhood_long,neighborhood_short,seattle_city_council_district,urban_village,zipcode,address,class,type,city,rating
530330101005,walking,2018-07-26 07:00:00-07:00,1.1765071472964574,24.28333333333333,530330100011,QFC,47.5790718,-122.2990852,BEACON HILL,North Beacon Hill,SCC2,North Rainier,98144,25th Avenue South,supermarket,,Seattle,4.3
530330006005,walking,2018-07-26 07:00:00-07:00,0.5456805469235549,11.25,530330006003,The Bridge Coffee House,47.71743729999999,-122.3323231,NORTHGATE,Haller Lake,SCC5,nan,98133,2134 North 122nd Street,cafe,,Seattle,4.7
530330050003,walking,2018-07-26 07:00:00-07:00,2.0863890615289,42.98333333333333,530330053023,University of Washington,47.655614,-122.30521100000001,UNIVERSITY DISTRICT,University District,SCC4,University Campus,98195,,citywide,Major Employment Area,,
530330036002,walking,2018-07-26 07:00:00-07:00,2.2778123057799875,46.45,530330053023,University of Washington,47.655614,-122.30521100000001,UNIVERSITY DISTRICT,University District,SCC4,University Campus,98195,,citywide,Major Employment Area,,
530330049002,walking,2018-07-26 07:00:00-07:00,4.037911746426352,84.5,530330093002,King Street Station,47.598939,-122.329158,DOWNTOWN,Pioneer Square,SCC2,Pioneer Square,98104,,citywide,Transit Hub,,
530330265001,walking,2018-07-26 07:00:00-07:00,6.876320696084526,139.6,530330093002,King Street Station,47.598939,-122.329158,DOWNTOWN,Pioneer Square,SCC2,Pioneer Square,98104,,citywide,Transit Hub,,
530330060001,walking,2018-07-26 07:00:00-07:00,0.673088875077688,13.183333333333335,530330067001,Psychiatric Medicine Associates,47.6323485,-122.34145320000002,CASCADE,Westlake,SCC7,nan,98109,1505 Westlake Avenue North,hospital,,Seattle,3.6
530330010001,walking,2018-07-26 07:00:00-07:00,13.418893722809198,278.2,530330108001,South Seattle College,47.54841,-122.352194,DELRIDGE,Riverview,SCC1,nan,98106,,citywide,College,,
530330051002,walking,2018-07-26 07:00:00-07:00,0.6836544437538844,13.983333333333333,530330050001,United States Postal Service,47.6624631,-122.34102309999999,NO BROADER TERM,Wallingford,SCC4,Wallingford,98103,1329 North 47th Street,post_office,,Seattle,2.4
530330049002,walking,2018-07-26 07:00:00-07:00,0.8396519577377253,19.233333333333334,530330050002,Hamilton International Middle School,47.6571808,-122.33791370000002,NO BROADER TERM,Wallingford,SCC4,Wallingford,98103,1610 North 41st Street,school,,Seattle,3.2
530330096003,walking,2018-07-26 07:00:00-07:00,4.210068365444377,60.33333333333334,530330083001,First Hill,47.609421999999995,-122.32512,DOWNTOWN,First Hill,SCC3,First Hill,98104,,citywide,Major Employment Area,,
530330048002,walking,2018-07-26 07:00:00-07:00,0.6706028589185831,12.866666666666667,530330047002,US Post Office,47.6617343,-122.369676,BALLARD,West Woodland,SCC6,Ballard-Interbay-Northend,98107,4501 9th Avenue Northwest,post_office,,Seattle,1.4
530330113002,walking,2018-07-26 07:00:00-07:00,7.4077066500932265,155.56666666666666,530330083001,First Hill,47.609421999999995,-122.32512,DOWNTOWN,First Hill,SCC3,First Hill,98104,,citywide,Major Employment Area,,
530330106006,walking,2018-07-26 07:00:00-07:00,1.7029210689869485,36.35,530330098005,Swedish West Seattle Primary Care,47.572901,-122.38641100000001,WEST SEATTLE,North Admiral,SCC1,nan,98116,3400 California Avenue Southwest #300,hospital,,Seattle,3.3
530330059005,walking,2018-07-26 07:00:00-07:00,0.27346177750155376,5.916666666666668,530330069001,S & L Cafe,47.6394278,-122.364722,QUEEN ANNE,West Queen Anne,SCC7,nan,98119,535 West McGraw Street,cafe,,Seattle,4.4
530330051002,walking,2018-07-26 07:00:00-07:00,0.4642635177128651,9.9,530330051001,QFC,47.661872100000004,-122.33602520000001,NO BROADER TERM,Wallingford,SCC4,Wallingford,98103,1801 North 45th Street,supermarket,,Seattle,4.2
530330054004,walking,2018-07-26 07:00:00-07:00,3.806712243629584,83.93333333333334,530330084001,Seattle Central College,47.616587,-122.321611,CAPITOL HILL,Broadway,SCC3,Capitol Hill,98122,,citywide,College,,
