departure_time,distance,duration,mode,status,tripID
2018-07-26 07:00:00-07:00,0.6525792417650714,6.35,bicycling,OK,530330088002++ChIJlydMOMRqkFQRg1VSvqplA7c++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.23119950279676818,2.5833333333333335,bicycling,OK,530330076002++ChIJ-yFnstRqkFQR5_Ah7oAmbis++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.2013673088875079,13.316666666666666,bicycling,OK,530330060001++ChIJfzWuKRMVkFQRGnCAstsA5Lg++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.2367930391547545,2.3,bicycling,OK,530330050001++Wallingford++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.5643256681168427,9.55,bicycling,OK,530330032004++ChIJ5-rfX7cVkFQR3R_VXqCAFys++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,2.300807955251709,14.25,bicycling,OK,530330110011++Seward-Park++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.2902423865755128,8.666666666666666,bicycling,OK,530330101005++ChIJkaJ6aWJqkFQRe3Z1yEucBn4++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.559975139838409,3.4166666666666665,bicycling,OK,530330006005++ChIJ56EHSE8RkFQRijqIItvTNMs++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,3.5730267246737104,20.583333333333332,bicycling,OK,530330050003++University-of-Washington++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,2.353014294592915,15.9,bicycling,OK,530330036002++University-of-Washington++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,4.161591050341827,34.833333333333336,bicycling,OK,530330049002++King-Street-Station++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,6.84213797389683,39.916666666666664,bicycling,OK,530330265001++King-Street-Station++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.673088875077688,5.15,bicycling,OK,530330060001++ChIJtYa7gz0VkFQRZperXvIWxp4++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,15.330640149160969,105.65,bicycling,OK,530330010001++South-Seattle-College++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.709136109384711,5.2,bicycling,OK,530330051002++ChIJ7TFoHVEUkFQRltvh5aJS3Jo++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.2113113735239278,11.566666666666666,bicycling,OK,530330049002++ChIJiVE8DFYUkFQRVzQETfJCL0k++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,7.851460534493474,52.63333333333333,bicycling,OK,530330096003++First-Hill++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.670602858918583,4.116666666666666,bicycling,OK,530330048002++ChIJg5g_0LAVkFQRurF5mnEdUL4++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,8.449347420758235,55.55,bicycling,OK,530330113002++First-Hill++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.7532628962088252,12.35,bicycling,OK,530330106006++ChIJBbR9W15AkFQR_rMzbQrKqSo++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.27221876942200124,2.3833333333333333,bicycling,OK,530330059005++ChIJxU6wKXMVkFQRJIBfIrGXAnI++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.4661280298321939,4.383333333333334,bicycling,OK,530330051002++ChIJF8iYUVcUkFQReyl10p74Wkk++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,5.028589185829708,36.18333333333333,bicycling,OK,530330054004++Seattle-Central-College++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.2044748290863891,6.55,bicycling,OK,530330007002++ChIJw99oGtsTkFQRvLCyE9VWpj4++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.2970789310130515,7.616666666666666,bicycling,OK,530330044001++University-of-Washington++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.9403356121814792,5.1,bicycling,OK,530330011001++ChIJFSf83t0TkFQRzij1lpAlYiY++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,4.798011187072716,32.333333333333336,bicycling,OK,530330031004++Northgate-Transit-Center++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,2.54319453076445,17.283333333333335,bicycling,OK,530330058014++ChIJc23QVs0VkFQRDgq1W0LH7Z0++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,6.327532628962088,47.2,bicycling,OK,530330111024++South-Seattle-College++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,6.281541330018645,33.63333333333333,bicycling,OK,530330114023++SODO++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,5.442510876320696,34.31666666666667,bicycling,OK,530330058013++Downtown-Commercial-Core++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.5954008701056557,8.033333333333333,bicycling,OK,530330111011++ChIJz3dffPhpkFQRGDjF3Tcl7ew++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.45059042883778744,3.9166666666666665,bicycling,OK,530330047001++ChIJ061jTDQUkFQRr-ICQHK4MjM++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.5885643256681168,11.533333333333333,bicycling,OK,530330017024++ChIJH2EmtCsUkFQR3tmie56hi7o++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.3679303915475451,7.7,bicycling,OK,530330011001++ChIJycJYrGQRkFQRM-_fA6hsLNs++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,8.44996892479801,55.18333333333333,bicycling,OK,530330004024++Downtown-Commercial-Core++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,17.886264760720945,112.16666666666667,bicycling,OK,530330001001++South-Seattle-College++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,8.118707271597266,55.21666666666667,bicycling,OK,530330081002++North-Seattle-College++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,4.821628340584214,26.05,bicycling,OK,530330001004++Magnusan-Park++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,10.576755748912367,71.23333333333333,bicycling,OK,530330007001++Downtown-Pioneer-Square++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,10.784959602237414,59.03333333333333,bicycling,OK,530330017013++SODO++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.19701678060907396,2.316666666666667,bicycling,OK,530330084001++ChIJ4RMWYcxqkFQRoWo7uuBTXiU++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.740211311373524,11.95,bicycling,OK,530330035003++ChIJbbb5mMgVkFQRtrZlapgX-lc++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,7.765692977004351,51.86666666666667,bicycling,OK,530330006004++Seattle-Central-College++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.20882535736482288,1.2666666666666666,bicycling,OK,530330094001++ChIJSQoiaYVqkFQRHSr6tTN3HnU++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,9.285270354257303,57.05,bicycling,OK,530330007002++South-Lake-Union++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,9.285891858297079,61.55,bicycling,OK,530330002002++Westlake-Center++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,14.250466128029831,82.18333333333334,bicycling,OK,530330119002++Bellevue-Square++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.711622125543816,3.6666666666666665,bicycling,OK,530330098002++ChIJ4cFK_GVAkFQR6MF5RJxCfqg++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,7.037290242386575,43.56666666666667,bicycling,OK,530330039002++Seattle-Central-College++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.1709136109384711,1.1166666666666667,bicycling,OK,530330014002++ChIJT84spLsWkFQRVlh4rrDFq9Q++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,2.9291485394655066,16.266666666666666,bicycling,OK,530330041004++ChIJg-mDdvIUkFQR-S6NlKK7Bcc++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.2367930391547545,1.9666666666666666,bicycling,OK,530330001005++ChIJtXDFJnsRkFQR_g_vXyHNovI++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.3598508390304537,1.7666666666666666,bicycling,OK,530330111012++ChIJz5lWHGtBkFQR6fdIceLKFjo++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,3.173399627097576,25.25,bicycling,OK,530330049002++Westlake-Center++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,12.28899937849596,70.08333333333333,bicycling,OK,530330033001++Bellevue-Square++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,7.9297700435052825,54.45,bicycling,OK,530330082002++North-Seattle-College++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.6880049720323183,4.6,bicycling,OK,530330103003++ChIJ7awmfA9qkFQReJ3wjo3MPg0++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,4.768800497203232,31.6,bicycling,OK,530330097025++SODO++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.2753262896208825,1.3333333333333333,bicycling,OK,530330072002++ChIJyX0Fy0sVkFQRJi5l_-c6fdw++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.6774394033561218,6.483333333333333,bicycling,OK,530330069004++ChIJfzWuKRMVkFQRGnCAstsA5Lg++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,11.63455562461156,71.58333333333333,bicycling,OK,530330022001++King-Street-Station++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.5811062771908018,10.716666666666667,bicycling,OK,530330022001++Lake-City++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.6134244872591672,13.183333333333334,bicycling,OK,530330002003++ChIJtR_yNT4RkFQRYxhsl1QWDcY++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,9.18955873213176,60.083333333333336,bicycling,OK,530330005003++Downtown-Commercial-Core++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.8607830950901181,11.633333333333333,bicycling,OK,530330070002++ChIJEw6qRGwVkFQRNJYY6wj_LXY++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,3.161591050341827,18.8,bicycling,OK,530330100012++King-Street-Station++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.711622125543816,10,bicycling,OK,530330119002++ChIJ9bFEiAxCkFQRYUBsIamJTnA++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,2.386575512740833,23.966666666666665,bicycling,OK,530330067001++Seattle-Central-College++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,6.899937849596022,49.5,bicycling,OK,530330025002++Downtown-Pioneer-Square++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,5.880049720323182,36.416666666666664,bicycling,OK,530330057005++Westlake-Center++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,9.476072094468615,69.96666666666667,bicycling,OK,530330100023++Bellevue-Square++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,8.328154133001865,58.11666666666667,bicycling,OK,530330081002++Northgate-Transit-Center++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,7.579863269111249,52.583333333333336,bicycling,OK,530330096005++Seattle-Central-College++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,2.420758234928527,13.35,bicycling,OK,530330048004++Gasworks-Park++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.2684897451833437,6.8,bicycling,OK,530330058014++ChIJ5-rfX7cVkFQR3R_VXqCAFys++2018-07-26 07:00:00-07:00
