block_group,mode,departure_time,distance,duration,destination,lat,lon,address,class,type,city,rating
530330030003,bicycling,2018-07-26 07:00:00-07:00,0.6239900559353636,4.883333333333334,Crown Hill,47.69012456,-122.377021,,urban_village,,,
530330108003,bicycling,2018-07-26 07:00:00-07:00,2.16283405842138,19.28333333333333,QFC,47.5612521,-122.385175,4550 42nd Avenue Southwest,supermarket,,Seattle,4.2
530330061003,bicycling,2018-07-26 07:00:00-07:00,5.203853325046613,36.93333333333333,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330063004,bicycling,2018-07-26 07:00:00-07:00,3.737725295214419,30.8,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330079005,bicycling,2018-07-26 07:00:00-07:00,0.9825978868862648,5.9,Capitol Hill Branch - The Seattle Public Library,47.6229294,-122.32231850000001,425 Harvard Avenue East,library,,Seattle,4.5
530330066002,bicycling,2018-07-26 07:00:00-07:00,3.084524549409571,25.5,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330054001,bicycling,2018-07-26 07:00:00-07:00,9.845866998135488,70.2,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330056002,bicycling,2018-07-26 07:00:00-07:00,1.7091361093847108,8.583333333333334,United States Postal Service,47.639351399999995,-122.3989834,3211 West McGraw Street,post_office,,Seattle,3.8
530330083001,bicycling,2018-07-26 07:00:00-07:00,1.5102548166563083,11.316666666666665,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330083001,bicycling,2018-07-26 07:00:00-07:00,1.5102548166563083,11.316666666666665,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330107022,bicycling,2018-07-26 07:00:00-07:00,0.3250466128029832,2.0166666666666666,High Point Branch - The Seattle Public Library,47.5480634,-122.37587520000001,3411 Southwest Raymond Street,library,,Seattle,4.3
530330058013,bicycling,2018-07-26 07:00:00-07:00,3.098819142324425,21.366666666666667,Ballard High School,47.676859,-122.374338,1418 Northwest 65th Street,school,,Seattle,3.1
530330010001,bicycling,2018-07-26 07:00:00-07:00,4.576134244872591,33.55,Greenlake Park,47.68025,-122.328499,,destination_park,,,
530330088001,bicycling,2018-07-26 07:00:00-07:00,4.041640770665009,24.73333333333333,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330095003,bicycling,2018-07-26 07:00:00-07:00,10.420758234928527,72.8,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330005003,bicycling,2018-07-26 07:00:00-07:00,8.72591671845867,55.21666666666667,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330006003,bicycling,2018-07-26 07:00:00-07:00,1.5146053449347419,8.3,Northgate,47.70609738,-122.3266853,,urban_village,,,
530330119001,bicycling,2018-07-26 07:00:00-07:00,8.576755748912367,59.78333333333333,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330119001,bicycling,2018-07-26 07:00:00-07:00,8.576755748912367,59.78333333333333,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330111023,bicycling,2018-07-26 07:00:00-07:00,0.7868241143567433,4.95,Martin Luther King Jr Elementary School,47.542024700000006,-122.27696399999999,6725 45th Avenue South,school,,Seattle,4.4
530330095001,bicycling,2018-07-26 07:00:00-07:00,3.3691733996270976,28.25,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330001003,bicycling,2018-07-26 07:00:00-07:00,14.523306401491608,85.33333333333333,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330070002,bicycling,2018-07-26 07:00:00-07:00,0.952144188937228,6.916666666666668,Adams Elementary School,47.621581799999994,-122.350849,6110 28th Avenue Northwest,school,,Seattle,
530330003002,bicycling,2018-07-26 07:00:00-07:00,13.299564947172156,72.45,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330002006,bicycling,2018-07-26 07:00:00-07:00,1.3250466128029832,9.933333333333334,Elevated Natural Health,47.7160344,-122.31222959999998,12000 15th Avenue Northeast Suite C,hospital,,Seattle,5.0
530330104023,bicycling,2018-07-26 07:00:00-07:00,1.3977625854568054,9.433333333333334,VA Primary Care Provider,47.563062,-122.30823079999999,1660 South Columbian Way,hospital,,Seattle,4.0
530330005001,bicycling,2018-07-26 07:00:00-07:00,2.2889993784959604,19.233333333333334,Highlands School,47.741805299999996,-122.3655509,,school,,Shoreline,
530330022004,bicycling,2018-07-26 07:00:00-07:00,1.1118707271597266,7.05,Signature Cafe,47.6826026,-122.2896088,,cafe,,Seattle,
530330100013,bicycling,2018-07-26 07:00:00-07:00,5.866998135487881,44.45,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330264005,bicycling,2018-07-26 07:00:00-07:00,8.703542573026725,52.45,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330070004,bicycling,2018-07-26 07:00:00-07:00,0.34555624611559976,2.9166666666666665,Queen Anne Branch - The Seattle Public Library,47.633813599999996,-122.36266499999999,400 West Garfield Street,library,,Seattle,4.4
530330024002,bicycling,2018-07-26 07:00:00-07:00,7.0882535736482275,44.05,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330001003,bicycling,2018-07-26 07:00:00-07:00,0.4307022995649472,3.583333333333333,Kaffeeklatsch Seattle,47.719859,-122.295224,12513 Lake City Way NE #H,cafe,,Seattle,4.5
530330080013,bicycling,2018-07-26 07:00:00-07:00,1.2921068986948414,12.133333333333333,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330028001,bicycling,2018-07-26 07:00:00-07:00,6.939092604101926,51.03333333333333,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330072002,bicycling,2018-07-26 07:00:00-07:00,0.4164077066500933,2.3833333333333333,Whole Foods Market,47.6183442,-122.3380965,2210 Westlake Avenue,supermarket,,Seattle,4.3
530330086001,bicycling,2018-07-26 07:00:00-07:00,10.058421379738967,59.15,Bellevue-Square,47.615522999999996,-122.199049,,citywide,Major Employment Area,,
530330078001,bicycling,2018-07-26 07:00:00-07:00,8.230577998756992,58.43333333333333,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330001002,bicycling,2018-07-26 07:00:00-07:00,0.7874456183965196,4.566666666666666,United States Postal Service,47.720884399999996,-122.295249,3019 Northeast 127th Street,post_office,,Seattle,2.1
530330116003,bicycling,2018-07-26 07:00:00-07:00,1.973275326289621,17.133333333333333,Sixteenth Avenue Grocery,47.5227257,-122.35539579999998,9001 16th Avenue Southwest,supermarket,,Seattle,5.0
530330004023,bicycling,2018-07-26 07:00:00-07:00,11.401491609695464,61.03333333333333,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330028001,bicycling,2018-07-26 07:00:00-07:00,1.346177750155376,11.0,Ballard Pediatric Clinic,47.68478029999999,-122.37651059999999,7554 15th Avenue Northwest,hospital,,Seattle,4.9
530330094003,bicycling,2018-07-26 07:00:00-07:00,9.044126786824114,67.13333333333334,Bellevue-Square,47.615522999999996,-122.199049,,citywide,Major Employment Area,,
530330035001,bicycling,2018-07-26 07:00:00-07:00,11.206960845245495,80.36666666666666,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330022003,bicycling,2018-07-26 07:00:00-07:00,15.934742075823493,102.46666666666668,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330101003,bicycling,2018-07-26 07:00:00-07:00,0.6246115599751398,4.2,Walgreens Pharmacy,47.5635867,-122.28738340000001,4412 Rainier Avenue South,pharmacy,,Seattle,2.2
530330097012,bicycling,2018-07-26 07:00:00-07:00,0.21690490988191424,1.1833333333333331,Starbucks,47.57880720000001,-122.41114669999999,2742 Alki Avenue Southwest,cafe,,Seattle,4.4
530330067004,bicycling,2018-07-26 07:00:00-07:00,1.4145431945307645,9.35,United States Postal Service,47.622890000000005,-122.35580800000001,415 1st Avenue North,post_office,,Seattle,2.6
530330042003,bicycling,2018-07-26 07:00:00-07:00,0.632069608452455,6.366666666666666,Bryant Elementary School,47.6711946,-122.2921117,3311 Northeast 60th Street,school,,Seattle,4.8
530330017012,bicycling,2018-07-26 07:00:00-07:00,0.4077066500932256,1.9166666666666667,Safeway Pharmacy,47.6928402,-122.3551479,8704 Greenwood Avenue North,pharmacy,,Seattle,3.0
530330001004,bicycling,2018-07-26 07:00:00-07:00,0.8980733374766936,4.783333333333333,United States Postal Service,47.720884399999996,-122.295249,3019 Northeast 127th Street,post_office,,Seattle,2.1
530330026001,bicycling,2018-07-26 07:00:00-07:00,2.434431323803605,14.033333333333333,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330044004,bicycling,2018-07-26 07:00:00-07:00,1.3673088875077688,9.55,Greenlake Park,47.68025,-122.328499,,destination_park,,,
530330062002,bicycling,2018-07-26 07:00:00-07:00,3.8042262274704783,29.48333333333333,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330048001,bicycling,2018-07-26 07:00:00-07:00,0.8203853325046613,4.616666666666666,Safeway Pharmacy,47.6682776,-122.3742132,1423 Northwest Market Street,pharmacy,,Seattle,5.0
530330077004,bicycling,2018-07-26 07:00:00-07:00,1.2374145431945307,11.0,Cal Anderson Park,47.61732,-122.31957,,destination_park,,,
530330002004,bicycling,2018-07-26 07:00:00-07:00,10.423865755127409,67.9,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330113001,bicycling,2018-07-26 07:00:00-07:00,2.0975761342448727,15.783333333333333,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330067002,bicycling,2018-07-26 07:00:00-07:00,0.9813548788067122,13.583333333333336,John Hay Elementary School,47.632850700000006,-122.35195800000001,201 Garfield Street,school,,Seattle,4.3
530330048004,bicycling,2018-07-26 07:00:00-07:00,4.684897451833437,33.13333333333333,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330115002,bicycling,2018-07-26 07:00:00-07:00,1.0031075201988813,5.2,Safeway Pharmacy,47.5166667,-122.3667251,9620 28th Avenue Southwest,pharmacy,,Seattle,4.0
530330088002,bicycling,2018-07-26 07:00:00-07:00,8.050341827221876,54.83333333333334,North Seattle College,47.699252,-122.33352,,citywide,College,,
530330120001,bicycling,2018-07-26 07:00:00-07:00,1.8707271597265385,14.483333333333333,Planned Parenthood - White-West Seattle Health Center,47.5139436,-122.3449664,9942 8th Avenue Southwest,hospital,,Seattle,3.9
530330110011,bicycling,2018-07-26 07:00:00-07:00,0.5003107520198882,2.033333333333333,Starbucks,47.5376989,-122.2828842,3900 South Othello Street,cafe,,Seattle,3.2
530330006005,bicycling,2018-07-26 07:00:00-07:00,0.3586078309509012,2.1333333333333333,Northgate Elementary School,47.714716700000004,-122.32933700000001,11725 1st Avenue Northeast,school,,Seattle,4.3
530330106006,bicycling,2018-07-26 07:00:00-07:00,0.4673710379117465,2.8,Super Supplements - West Seattle,47.545382000000004,-122.386067,6451 Fauntleroy Way Southwest,supermarket,,Seattle,4.2
530330075001,bicycling,2018-07-26 07:00:00-07:00,1.5935363579863269,8.583333333333334,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330075001,bicycling,2018-07-26 07:00:00-07:00,1.5935363579863269,8.583333333333334,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330111021,bicycling,2018-07-26 07:00:00-07:00,6.7284027346177755,44.21666666666667,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330013001,bicycling,2018-07-26 07:00:00-07:00,0.8489745183343692,5.066666666666666,Aurora-Licton Springs,47.69685401,-122.34597659999999,,urban_village,,,
530330004012,bicycling,2018-07-26 07:00:00-07:00,9.33374766935985,59.6,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330009002,bicycling,2018-07-26 07:00:00-07:00,10.6047234307023,62.13333333333333,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330002001,bicycling,2018-07-26 07:00:00-07:00,9.467371037911748,65.35,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330002001,bicycling,2018-07-26 07:00:00-07:00,9.467371037911748,65.35,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330032007,bicycling,2018-07-26 07:00:00-07:00,0.9515226848974518,4.5,Monroe Junior High School,47.6765526,-122.3804807,,school,,Seattle,
530330036004,bicycling,2018-07-26 07:00:00-07:00,0.7445618396519578,7.916666666666668,Swedish Primary Care Greenlake,47.681259000000004,-122.31711399999999,7210 Roosevelt Way Northeast,hospital,,Seattle,3.8
530330056005,bicycling,2018-07-26 07:00:00-07:00,0.4033561218147918,2.333333333333333,Bartell Drugs Magnolia,47.638797499999995,-122.3975537,2222 32nd Avenue West,pharmacy,,Seattle,4.1
530330047001,bicycling,2018-07-26 07:00:00-07:00,6.778744561839652,39.93333333333333,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330063001,bicycling,2018-07-26 07:00:00-07:00,3.4679925419515225,25.86666666666667,Planned Parenthood - Seattle Health Center,47.6173333,-122.3050597,2001 East Madison Street,hospital,,Seattle,3.3
530330079004,bicycling,2018-07-26 07:00:00-07:00,0.5717837165941578,4.2,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330015001,bicycling,2018-07-26 07:00:00-07:00,13.775015537600995,86.46666666666668,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330035001,bicycling,2018-07-26 07:00:00-07:00,1.1298943443132379,8.233333333333333,United States Postal Service,47.6893874,-122.35495359999999,8306 Greenwood Avenue North,post_office,,Seattle,3.8
530330073001,bicycling,2018-07-26 07:00:00-07:00,6.928527035425731,50.35,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330046003,bicycling,2018-07-26 07:00:00-07:00,4.517712865133624,28.45,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330046003,bicycling,2018-07-26 07:00:00-07:00,4.517712865133624,28.45,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330095001,bicycling,2018-07-26 07:00:00-07:00,3.564947172156619,27.766666666666666,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330022004,bicycling,2018-07-26 07:00:00-07:00,1.1162212554381603,7.083333333333332,Safeway Pharmacy,47.682539899999995,-122.2893588,7340 35th Avenue Northeast,pharmacy,,Seattle,4.0
530330018001,bicycling,2018-07-26 07:00:00-07:00,1.2529521441889373,9.45,Greenwood Branch - The Seattle Public Library,47.6874519,-122.3547574,8016 Greenwood Avenue North,library,,Seattle,4.5
530330057005,bicycling,2018-07-26 07:00:00-07:00,6.146053449347421,36.63333333333333,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330002001,bicycling,2018-07-26 07:00:00-07:00,0.7607209446861405,3.566666666666667,Grocery Outlet Bargain Market,47.721644899999994,-122.2952533,3020 Northeast 127th Street,supermarket,,Seattle,4.3
530330075002,bicycling,2018-07-26 07:00:00-07:00,0.7768800497203232,4.933333333333334,Capitol Hill Branch - The Seattle Public Library,47.6229294,-122.32231850000001,425 Harvard Avenue East,library,,Seattle,4.5
530330084002,bicycling,2018-07-26 07:00:00-07:00,0.6786824114356743,4.15,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330029002,bicycling,2018-07-26 07:00:00-07:00,6.553760099440646,44.9,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330042001,bicycling,2018-07-26 07:00:00-07:00,1.0497203231821006,8.2,Mioposto Pizzeria,47.6686686,-122.2903815,3426 Northeast 55th Street,cafe,,Seattle,4.4
530330116001,bicycling,2018-07-26 07:00:00-07:00,13.424487259167185,75.76666666666667,Tukwila,47.455556,-122.254492,,citywide,Major Employment Area,,
530330089003,bicycling,2018-07-26 07:00:00-07:00,1.941578620261032,13.266666666666667,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330001003,bicycling,2018-07-26 07:00:00-07:00,0.6699813548788067,4.7,Lake City Branch - The Seattle Public Library,47.719716,-122.29811299999999,12501 28th Avenue Northeast,library,,Seattle,4.2
530330059004,bicycling,2018-07-26 07:00:00-07:00,1.0944686140459914,5.55,USPS Interbay Carrier Annex,47.6372036,-122.37564040000001,2010 15th Avenue West,post_office,,Seattle,1.9
530330116004,bicycling,2018-07-26 07:00:00-07:00,1.4804226227470478,12.883333333333333,Westwood-Highland Park,47.52341843,-122.36296409999999,,urban_village,,,
530330025001,bicycling,2018-07-26 07:00:00-07:00,1.244872591671846,10.4,Roosevelt High School,47.677387599999996,-122.3133615,1410 Northeast 66th Street,school,,Seattle,3.6
530330082001,bicycling,2018-07-26 07:00:00-07:00,0.04536979490366688,0.85,Starbucks,47.6102792,-122.3324791,601 Union Street,cafe,,Seattle,4.3
530330038001,bicycling,2018-07-26 07:00:00-07:00,1.2181479179614667,9.266666666666667,Roosevelt High School Library,47.677026500000004,-122.3126731,,school,,Seattle,
530330042005,bicycling,2018-07-26 07:00:00-07:00,9.16283405842138,56.7,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330058013,bicycling,2018-07-26 07:00:00-07:00,0.290863890615289,2.216666666666667,Lawton Elementary School,47.6567429,-122.39039840000002,4000 27th Avenue West,school,,Seattle,5.0
530330033002,bicycling,2018-07-26 07:00:00-07:00,0.7967681789931634,4.783333333333333,Ballard,47.67059299,-122.38260349999999,,urban_village,,,
530330065003,bicycling,2018-07-26 07:00:00-07:00,1.885021752641392,11.55,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330065003,bicycling,2018-07-26 07:00:00-07:00,2.5158483530142948,16.083333333333332,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330057006,bicycling,2018-07-26 07:00:00-07:00,6.071472964574269,36.63333333333333,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330087002,bicycling,2018-07-26 07:00:00-07:00,1.2343070229956494,11.533333333333333,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330087002,bicycling,2018-07-26 07:00:00-07:00,1.2343070229956494,11.533333333333333,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330117003,bicycling,2018-07-26 07:00:00-07:00,0.4909881914232442,5.9,Van Asselt Elementary School,47.5290446,-122.28888909999998,8311 Beacon Avenue South,school,,Seattle,4.3
530330016003,bicycling,2018-07-26 07:00:00-07:00,0.7395898073337477,4.466666666666667,Ballard Pediatric Clinic,47.68478029999999,-122.37651059999999,7554 15th Avenue Northwest,hospital,,Seattle,4.9
530330003001,bicycling,2018-07-26 07:00:00-07:00,0.9651957737725296,6.083333333333332,Ebenezer Tienda Latina,47.7302071,-122.3447126,13754 Aurora Avenue North suite b,supermarket,,Seattle,5.0
530330086003,bicycling,2018-07-26 07:00:00-07:00,0.92355500310752,8.266666666666667,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330088001,bicycling,2018-07-26 07:00:00-07:00,0.7880671224362958,6.883333333333334,Safeway Pharmacy,47.618085799999996,-122.3038841,2201 East Madison Street,pharmacy,,Seattle,3.4
530330085001,bicycling,2018-07-26 07:00:00-07:00,0.4220012430080796,5.816666666666666,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330085001,bicycling,2018-07-26 07:00:00-07:00,0.4220012430080796,5.816666666666666,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330072001,bicycling,2018-07-26 07:00:00-07:00,3.0907395898073338,22.966666666666665,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330110022,bicycling,2018-07-26 07:00:00-07:00,9.341827221876944,59.6,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330032002,bicycling,2018-07-26 07:00:00-07:00,4.723430702299566,32.38333333333333,North Seattle College,47.699252,-122.33352,,citywide,College,,
530330054003,bicycling,2018-07-26 07:00:00-07:00,0.3262896208825357,2.6166666666666667,Fremont Branch - The Seattle Public Library,47.65006210000001,-122.3484226,731 North 35th Street,library,,Seattle,4.6
530330090002,bicycling,2018-07-26 07:00:00-07:00,1.276569297700435,10.016666666666667,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330118006,bicycling,2018-07-26 07:00:00-07:00,7.906774394033562,55.2,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330024002,bicycling,2018-07-26 07:00:00-07:00,10.604101926662524,59.61666666666667,Bellevue-Square,47.615522999999996,-122.199049,,citywide,Major Employment Area,,
530330094003,bicycling,2018-07-26 07:00:00-07:00,0.5643256681168427,7.083333333333332,North Beacon Hill,47.585549,-122.3143521,,urban_village,,,
530330260011,bicycling,2018-07-26 07:00:00-07:00,2.08141702921069,12.033333333333333,Neighborcare Health at Rainier Beach (Medical & Dental),47.519612,-122.26923899999998,9245 Rainier Avenue South,pharmacy,,Seattle,4.0
530330047004,bicycling,2018-07-26 07:00:00-07:00,4.835301429459292,33.55,North Seattle College,47.699252,-122.33352,,citywide,College,,
530330100021,bicycling,2018-07-26 07:00:00-07:00,0.8812927284027346,6.25,Neighborcare Health at Mercer Middle School,47.564096,-122.31206,1600 South Columbian Way,school,,Seattle,
530330046003,bicycling,2018-07-26 07:00:00-07:00,6.00994406463642,44.43333333333333,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330053022,bicycling,2018-07-26 07:00:00-07:00,0.4449968924798011,3.933333333333333,District Market,47.6556649,-122.3134689,1315 Northeast Campus Parkway,supermarket,,Seattle,3.6
530330028004,bicycling,2018-07-26 07:00:00-07:00,0.30205096333126163,1.9833333333333332,Greenwood Branch - The Seattle Public Library,47.6874519,-122.3547574,8016 Greenwood Avenue North,library,,Seattle,4.5
530330046001,bicycling,2018-07-26 07:00:00-07:00,1.1149782473586078,10.016666666666667,QFC,47.661872100000004,-122.33602520000001,1801 North 45th Street,supermarket,,Seattle,4.2
530330077003,bicycling,2018-07-26 07:00:00-07:00,1.0062150403977626,8.55,Madison-Miller,47.61973216,-122.3072317,,urban_village,,,
530330089002,bicycling,2018-07-26 07:00:00-07:00,1.6413921690490991,12.433333333333335,Madrona Park,47.610256,-122.28361699999999,,destination_park,,,
530330039002,bicycling,2018-07-26 07:00:00-07:00,10.553760099440646,59.13333333333333,Bellevue-Square,47.615522999999996,-122.199049,,citywide,Major Employment Area,,
530330099002,bicycling,2018-07-26 07:00:00-07:00,1.5481665630826598,11.733333333333333,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330048002,bicycling,2018-07-26 07:00:00-07:00,4.921690490988191,33.38333333333333,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330013003,bicycling,2018-07-26 07:00:00-07:00,7.663144810441268,52.96666666666667,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330033002,bicycling,2018-07-26 07:00:00-07:00,0.9726538222498446,5.4833333333333325,Ballard Branch - The Seattle Public Library,47.6698096,-122.3842709,5614 22nd Avenue Northwest,library,,Seattle,4.3
530330103005,bicycling,2018-07-26 07:00:00-07:00,8.522063393412058,52.11666666666667,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330084003,bicycling,2018-07-26 07:00:00-07:00,1.088875077688005,9.533333333333333,Green Lake Elementary,47.624702,-122.318307,1058 East Mercer Street,school,,Seattle,
530330043022,bicycling,2018-07-26 07:00:00-07:00,1.912989434431324,14.65,John Marshall Alternative High,47.677221100000004,-122.32234779999999,520 Northeast Ravenna Boulevard,school,,Seattle,4.0
530330057004,bicycling,2018-07-26 07:00:00-07:00,13.498446239900561,77.96666666666667,Bellevue-Square,47.615522999999996,-122.199049,,citywide,Major Employment Area,,
530330002005,bicycling,2018-07-26 07:00:00-07:00,14.577377252952145,98.43333333333334,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330062001,bicycling,2018-07-26 07:00:00-07:00,4.671224362958359,29.36666666666667,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330062001,bicycling,2018-07-26 07:00:00-07:00,4.671224362958359,29.36666666666667,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330002004,bicycling,2018-07-26 07:00:00-07:00,1.276569297700435,6.783333333333332,Manila Manila,47.7214321,-122.2937233,12710 Lake City Way Northeast,supermarket,,Seattle,4.4
530330103002,bicycling,2018-07-26 07:00:00-07:00,1.244872591671846,6.416666666666668,Columbia Branch - The Seattle Public Library,47.5599006,-122.2869591,4721 Rainier Avenue South,library,,Seattle,4.5
530330119004,bicycling,2018-07-26 07:00:00-07:00,16.15786202610317,108.15,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330045002,bicycling,2018-07-26 07:00:00-07:00,1.642013673088875,11.25,Walgreens Pharmacy,47.6646422,-122.31493359999999,1205 Northeast 50th Street,pharmacy,,Seattle,4.0
530330081003,bicycling,2018-07-26 07:00:00-07:00,0.6078309509011809,8.033333333333333,Seattle Public Library-Central Library,47.606700599999996,-122.33250090000001,1000 4th Ave,library,,Seattle,4.7
530330057004,bicycling,2018-07-26 07:00:00-07:00,5.489745183343691,32.8,Adams Elementary School,47.621581799999994,-122.350849,6110 28th Avenue Northwest,school,,Seattle,
530330041006,bicycling,2018-07-26 07:00:00-07:00,6.5873213175885645,43.41666666666666,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330119003,bicycling,2018-07-26 07:00:00-07:00,1.0745804847731508,7.4,Rainier View Elementary School,47.4993303,-122.2632531,11650 Beacon Avenue South,school,,Seattle,4.2
530330051001,bicycling,2018-07-26 07:00:00-07:00,0.2075823492852704,1.2666666666666666,QFC,47.661872100000004,-122.33602520000001,1801 North 45th Street,supermarket,,Seattle,4.2
530330041005,bicycling,2018-07-26 07:00:00-07:00,5.858918582970788,40.13333333333333,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330086001,bicycling,2018-07-26 07:00:00-07:00,3.1180857675574893,17.533333333333335,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330058014,bicycling,2018-07-26 07:00:00-07:00,2.2728402734617776,15.7,CVS Pharmacy,47.6408171,-122.39795330000001,2438 32nd Avenue West,pharmacy,,Seattle,4.0
530330070003,bicycling,2018-07-26 07:00:00-07:00,0.9279055313859542,10.833333333333336,Queen Anne Branch - The Seattle Public Library,47.633813599999996,-122.36266499999999,400 West Garfield Street,library,,Seattle,4.4
530330120003,bicycling,2018-07-26 07:00:00-07:00,8.419515226848974,47.76666666666666,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330098004,bicycling,2018-07-26 07:00:00-07:00,0.7992541951522685,5.316666666666666,Genesee Hill Elementary School,47.566643799999994,-122.39632569999999,5013 Southwest Dakota Street,school,,Seattle,5.0
530330098003,bicycling,2018-07-26 07:00:00-07:00,0.8359229334990678,5.75,James Madison Junior High School,47.5731537,-122.38985,,school,,Seattle,5.0
530330066001,bicycling,2018-07-26 07:00:00-07:00,1.4934742075823493,19.866666666666667,Lowell Elementary School,47.624598999999996,-122.31817190000001,1058 East Mercer Street,school,,Seattle,4.1
530330010001,bicycling,2018-07-26 07:00:00-07:00,0.15351149782473586,0.9666666666666668,Nathan Hale High School,47.7075329,-122.2956588,10750 30th Avenue Northeast,school,,Seattle,4.2
530330032001,bicycling,2018-07-26 07:00:00-07:00,1.5400870105655686,12.183333333333335,Safeway,47.689676399999996,-122.3761332,8340 15th Avenue Northwest,supermarket,,Seattle,3.8
530330007001,bicycling,2018-07-26 07:00:00-07:00,10.334369173399628,65.46666666666667,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330035003,bicycling,2018-07-26 07:00:00-07:00,0.4530764449968925,4.416666666666667,Fresh Flours Phinney Ridge,47.673061,-122.3547111,6015 Phinney Avenue North,cafe,,Seattle,4.6
